workload,db,strategy,arm,metric,n_seeds,mean_pct,median_pct,ci_lo,ci_hi,min_pct,max_pct,sign_consistency,verdict,per_seed
A,ta,2e_K10,pread,first_query_us,10,-50.83,-48.54,-66.05,-35.62,-85.14,-18.27,10/10,robust,seed01=-72.4;seed02=-26.2;seed03=-24.4;seed04=-47.8;seed05=-76.2;seed06=-85.1;seed07=-49.3;seed08=-27.1;seed09=-18.3;seed10=-81.4
A,ta,leaf_freq_K10,async,e2e_us,10,15.91,22.1,1.48,29.87,-22.94,54.47,7/10,robust,seed01=28.2;seed02=32.1;seed03=26.9;seed04=18.5;seed05=-17.7;seed06=-22.9;seed07=14.6;seed08=25.7;seed09=54.5;seed10=-0.6
A,ta,leaf_freq_K10,async,e2e_warm_us,10,-2.98,4.74,-16.54,9.2,-39.77,26.86,7/10,directional,seed01=9.3;seed02=9.1;seed03=7.3;seed04=5.6;seed05=-39.8;seed06=-37.2;seed07=3.0;seed08=3.9;seed09=26.9;seed10=-18.0
A,ta,leaf_freq_K10,async,first_query_us,10,-11.86,-3.01,-24.88,-0.4,-49.57,14.82,9/10,robust,seed01=-1.5;seed02=-1.1;seed03=-2.4;seed04=-1.0;seed05=-49.6;seed06=-43.4;seed07=-3.6;seed08=-5.3;seed09=14.8;seed10=-25.7
A,ta,leaf_freq_K10,pread,e2e_us,10,115.1,113.84,90.09,141.41,45.73,188.79,10/10,robust,seed01=148.5;seed02=146.7;seed03=142.7;seed04=90.1;seed05=86.3;seed06=45.7;seed07=93.1;seed08=134.5;seed09=188.8;seed10=74.5
A,ta,leaf_freq_K10,pread,e2e_warm_us,10,95.5,97.18,72.33,119.47,31.49,161.44,10/10,robust,seed01=129.7;seed02=123.9;seed03=118.5;seed04=74.7;seed05=64.2;seed06=31.5;seed07=81.6;seed08=112.7;seed09=161.4;seed10=56.9
A,ta,leaf_freq_K10,pread,first_query_us,10,-12.56,-1.99,-26.81,0.2,-49.58,14.35,8/10,directional,seed01=-2.1;seed02=0.8;seed03=-1.9;seed04=-1.6;seed05=-49.6;seed06=-44.7;seed07=-0.8;seed08=-2.1;seed09=14.3;seed10=-38.1
A,ta,leaf_rand_K10,async,e2e_us,10,26.44,27.01,22.09,30.74,16.21,36.16,10/10,robust,seed01=27.5;seed02=34.3;seed03=33.6;seed04=17.5;seed05=28.2;seed06=16.2;seed07=17.9;seed08=26.5;seed09=36.2;seed10=26.5
A,ta,leaf_rand_K10,async,e2e_warm_us,10,7.53,7.93,5.68,9.32,1.66,11.63,10/10,robust,seed01=8.6;seed02=10.9;seed03=11.6;seed04=5.1;seed05=7.2;seed06=1.7;seed07=6.4;seed08=4.7;seed09=8.8;seed10=10.3
A,ta,leaf_rand_K10,async,first_query_us,10,-1.52,-1.89,-3.03,0.06,-4.69,2.57,7/10,directional,seed01=-2.4;seed02=0.7;seed03=1.7;seed04=-1.4;seed05=-2.6;seed06=-4.7;seed07=-0.3;seed08=-4.7;seed09=-4.2;seed10=2.6
