workload,db,strategy,arm,metric,n_seeds,mean_pct,median_pct,ci_lo,ci_hi,min_pct,max_pct,sign_consistency,verdict,per_seed
A,1gb,2e_K10,pread,e2e_warm_us,10,175.65,149.06,139.82,227.91,116.32,379.91,10/10,robust,seed01=219.5;seed02=164.9;seed03=150.4;seed04=138.4;seed05=118.4;seed06=147.6;seed07=147.8;seed08=173.5;seed09=379.9;seed10=116.3
A,1gb,2e_K10,pread,first_query_us,10,-68.56,-60.17,-78.05,-59.57,-88.66,-47.85,10/10,robust,seed01=-82.7;seed02=-58.1;seed03=-58.4;seed04=-56.1;seed05=-87.8;seed06=-86.9;seed07=-57.1;seed08=-62.0;seed09=-47.9;seed10=-88.7
A,1gb,2e_K500,async,e2e_us,10,19.98,21.71,11.64,28.33,-2.12,38.23,9/10,robust,seed01=34.2;seed02=32.4;seed03=22.3;seed04=21.1;seed05=7.2;seed06=-2.1;seed07=31.9;seed08=38.2;seed09=3.7;seed10=10.8
A,1gb,2e_K500,async,e2e_warm_us,10,1.67,7.99,-7.79,10.74,-22.8,18.1,6/10,tie,seed01=13.9;seed02=16.4;seed03=7.7;seed04=8.2;seed05=-11.2;seed06=-18.4;seed07=18.1;seed08=15.2;seed09=-22.8;seed10=-10.6
A,1gb,2e_K500,async,first_query_us,10,-70.32,-72.05,-79.28,-61.15,-86.99,-50.48,10/10,robust,seed01=-79.9;seed02=-56.2;seed03=-56.7;seed04=-52.7;seed05=-85.6;seed06=-84.1;seed07=-50.5;seed08=-64.2;seed09=-87.0;seed10=-86.3
A,1gb,2e_K500,pread,e2e_us,10,1880.59,1802.53,1591.83,2173.11,1224.38,2566.96,10/10,robust,seed01=2423.1;seed02=2546.1;seed03=2051.9;seed04=1269.0;seed05=1806.0;seed06=2567.0;seed07=1715.4;seed08=1799.1;seed09=1224.4;seed10=1403.9
A,1gb,2e_K500,pread,e2e_warm_us,10,1860.65,1783.0,1572.34,2150.66,1199.34,2550.77,10/10,robust,seed01=2403.0;seed02=2509.4;seed03=2037.5;seed04=1256.3;seed05=1788.0;seed06=2550.8;seed07=1701.9;seed08=1778.0;seed09=1199.3;seed10=1382.4
A,1gb,2e_K500,pread,first_query_us,10,-70.77,-72.36,-79.84,-61.45,-87.4,-51.22,10/10,robust,seed01=-80.1;seed02=-56.3;seed03=-55.6;seed04=-87.4;seed05=-85.4;seed06=-51.2;seed07=-53.8;seed08=-64.7;seed09=-86.8;seed10=-86.3
A,1gb,2f_slru,async,e2e_us,10,502.14,476.29,458.79,557.82,409.54,715.19,10/10,robust,seed01=715.2;seed02=483.6;seed03=448.5;seed04=409.5;seed05=484.0;seed06=542.6;seed07=462.6;seed08=558.2;seed09=448.2;seed10=469.0
A,1gb,2f_slru,async,e2e_warm_us,10,483.81,454.42,441.28,538.94,396.6,695.02,10/10,robust,seed01=695.0;seed02=467.8;seed03=434.0;seed04=396.6;seed05=458.7;seed06=525.0;seed07=448.7;seed08=537.7;seed09=424.5;seed10=450.1
A,1gb,2f_slru,async,first_query_us,10,-91.87,-92.26,-92.47,-91.11,-92.96,-89.0,10/10,robust,seed01=-89.0;seed02=-92.1;seed03=-92.6;seed04=-93.0;seed05=-92.1;seed06=-91.2;seed07=-92.4;seed08=-91.1;seed09=-92.8;seed10=-92.4
A,1gb,2f_slru,pread,e2e_us,10,1530.5,1407.74,1366.6,1721.16,1206.45,2086.41,10/10,robust,seed01=2023.0;seed02=1411.8;seed03=1298.6;seed04=1206.4;seed05=1403.6;seed06=1546.6;seed07=1343.6;seed08=1638.8;seed09=2086.4;seed10=1345.9
A,1gb,2f_slru,pread,e2e_warm_us,10,1509.22,1390.86,1347.39,1696.83,1193.53,2052.58,10/10,robust,seed01=2002.7;seed02=1396.2;seed03=1283.9;seed04=1193.5;seed05=1385.5;seed06=1530.8;seed07=1304.9;seed08=1617.8;seed09=2052.6;seed10=1324.3
A,1gb,2f_slru,pread,first_query_us,10,-92.0,-92.38,-92.63,-91.21,-93.15,-89.04,10/10,robust,seed01=-89.0;seed02=-92.1;seed03=-92.7;seed04=-93.1;seed05=-92.2;seed06=-91.5;seed07=-92.5;seed08=-91.0;seed09=-93.1;seed10=-92.7
A,1gb,layers_5,async,e2e_us,10,10.72,16.58,3.68,16.83,-9.09,21.16,7/10,robust,seed01=16.0;seed02=-9.1;seed03=18.4;seed04=12.5;seed05=19.6;seed06=17.2;seed07=21.2;seed08=-1.9;seed09=-3.8;seed10=17.2
A,1gb,layers_5,async,e2e_warm_us,10,-7.17,-1.33,-15.65,0.27,-28.34,7.11,6/10,tie,seed01=-4.2;seed02=-24.9;seed03=4.1;seed04=-0.3;seed05=1.3;seed06=1.2;seed07=7.1;seed08=-25.2;seed09=-28.3;seed10=-2.3
A,1gb,layers_5,async,first_query_us,10,-13.35,-7.39,-22.07,-5.6,-34.87,1.81,9/10,robust,seed01=-11.8;seed02=-30.6;seed03=-1.1;seed04=-5.0;seed05=-4.4;seed06=-4.8;seed07=1.8;seed08=-32.9;seed09=-34.9;seed10=-9.8
A,1gb,layers_5,pread,e2e_us,10,42.75,42.85,36.52,48.88,27.88,59.04,10/10,robust,seed01=36.2;seed02=27.9;seed03=40.1;seed04=45.6;seed05=50.4;seed06=59.0;seed07=49.6;seed08=30.6;seed09=34.1;seed10=53.9
A,1gb,layers_5,pread,e2e_warm_us,10,24.93,29.05,17.73,31.73,8.96,41.05,10/10,robust,seed01=16.4;seed02=12.2;seed03=25.7;seed04=33.7;seed05=32.8;seed06=41.0;seed07=35.9;seed08=10.1;seed09=9.0;seed10=32.3
A,1gb,layers_5,pread,first_query_us,10,-15.81,-8.49,-25.36,-6.95,-39.53,0.18,9/10,robust,seed01=-39.5;seed02=-25.4;seed03=-9.2;seed04=-2.1;seed05=-5.3;seed06=-1.1;seed07=0.2;seed08=-32.7;seed09=-35.1;seed10=-7.8
A,1gb,layers_92,async,e2e_us,10,3.86,1.73,-1.36,10.22,-8.21,27.81,6/10,tie,seed01=27.8;seed02=3.0;seed03=-3.8;seed04=-8.2;seed05=-0.8;seed06=10.7;seed07=-2.2;seed08=5.7;seed09=6.0;seed10=0.5
A,1gb,layers_92,async,e2e_warm_us,10,-13.72,-17.02,-17.96,-8.12,-21.26,7.56,9/10,robust,seed01=7.6;seed02=-12.8;seed03=-18.2;seed04=-21.3;seed05=-18.7;seed06=-5.7;seed07=-16.1;seed08=-14.9;seed09=-17.9;seed10=-19.1
A,1gb,layers_92,async,first_query_us,10,-30.85,-33.39,-34.42,-26.34,-38.22,-14.18,10/10,robust,seed01=-14.2;seed02=-29.3;seed03=-33.5;seed04=-35.0;seed05=-35.3;seed06=-23.6;seed07=-31.9;seed08=-34.2;seed09=-33.3;seed10=-38.2
A,1gb,layers_92,pread,e2e_us,10,682.08,623.05,597.37,790.29,516.23,1072.73,10/10,robust,seed01=853.2;seed02=637.7;seed03=582.6;seed04=516.2;seed05=608.4;seed06=679.9;seed07=585.7;seed08=700.9;seed09=1072.7;seed10=583.4
A,1gb,layers_92,pread,e2e_warm_us,10,663.99,605.94,581.3,770.02,503.38,1046.05,10/10,robust,seed01=833.1;seed02=622.0;seed03=568.5;seed04=503.4;seed05=589.9;seed06=663.7;seed07=571.9;seed08=680.1;seed09=1046.0;seed10=561.4
A,1gb,layers_92,pread,first_query_us,10,-17.19,-33.01,-35.53,15.12,-43.81,121.36,9/10,directional,seed01=-43.8;seed02=-24.7;seed03=-32.4;seed04=-35.3;seed05=-35.4;seed06=-21.4;seed07=-29.3;seed08=-33.7;seed09=121.4;seed10=-37.4
A,1gb,leaf_freq_K10,async,e2e_us,10,19.26,23.72,10.19,27.56,-6.39,36.97,9/10,robust,seed01=29.7;seed02=22.1;seed03=25.3;seed04=20.2;seed05=2.0;seed06=-6.4;seed07=37.0;seed08=29.0;seed09=31.6;seed10=2.1
A,1gb,leaf_freq_K10,async,e2e_warm_us,10,1.03,6.85,-8.11,9.38,-22.17,22.99,7/10,directional,seed01=9.8;seed02=6.4;seed03=7.6;seed04=7.3;seed05=-16.2;seed06=-22.2;seed07=23.0;seed08=5.9;seed09=7.4;seed10=-18.6
A,1gb,leaf_freq_K10,async,first_query_us,10,-5.57,-0.04,-14.61,2.73,-28.95,17.11,5/10,tie,seed01=1.7;seed02=0.5;seed03=0.3;seed04=2.1;seed05=-22.1;seed06=-28.9;seed07=17.1;seed08=-0.9;seed09=-0.4;seed10=-24.9
A,1gb,leaf_freq_K10,pread,e2e_us,10,86.01,85.39,74.76,97.81,60.41,120.51,10/10,robust,seed01=120.5;seed02=90.1;seed03=80.7;seed04=78.8;seed05=66.7;seed06=60.4;seed07=95.0;seed08=105.6;seed09=98.3;seed10=64.0
A,1gb,leaf_freq_K10,pread,e2e_warm_us,10,68.55,70.12,57.71,79.67,44.26,100.38,10/10,robust,seed01=100.4;seed02=74.1;seed03=66.1;seed04=65.9;seed05=48.9;seed06=44.3;seed07=80.9;seed08=84.8;seed09=75.2;seed10=44.9
A,1gb,leaf_freq_K10,pread,first_query_us,10,-4.87,0.81,-13.98,3.37,-29.76,13.44,6/10,tie,seed01=-1.4;seed02=3.6;seed03=0.0;seed04=2.9;seed05=-20.7;seed06=-29.8;seed07=13.4;seed08=1.6;seed09=6.7;seed10=-25.0
A,1gb,leaf_rand_K10,async,e2e_us,10,26.14,25.92,22.76,29.5,16.07,34.12,10/10,robust,seed01=34.1;seed02=28.1;seed03=21.5;seed04=16.1;seed05=26.4;seed06=25.5;seed07=23.0;seed08=33.8;seed09=21.7;seed10=31.3
A,1gb,leaf_rand_K10,async,e2e_warm_us,10,8.43,9.2,5.49,10.92,-1.84,12.92,9/10,robust,seed01=12.5;seed02=12.3;seed03=7.0;seed04=3.2;seed05=8.3;seed06=9.4;seed07=9.0;seed08=12.9;seed09=-1.8;seed10=11.5
A,1gb,leaf_rand_K10,async,first_query_us,10,1.8,3.02,-1.47,4.29,-10.54,6.11,8/10,directional,seed01=4.1;seed02=6.1;seed03=1.4;seed04=-2.3;seed05=2.3;seed06=2.8;seed07=3.3;seed08=5.4;seed09=-10.5;seed10=5.5
A,1gb,leaf_rand_K10,pread,e2e_us,10,93.31,90.48,86.86,101.44,78.06,124.65,10/10,robust,seed01=124.6;seed02=92.7;seed03=86.0;seed04=78.1;seed05=95.4;seed06=92.9;seed07=88.3;seed08=102.2;seed09=85.6;seed10=87.3
A,1gb,leaf_rand_K10,pread,e2e_warm_us,10,75.52,75.6,69.52,82.86,61.13,103.01,10/10,robust,seed01=103.0;seed02=76.8;seed03=71.6;seed04=65.1;seed05=77.5;seed06=76.9;seed07=74.4;seed08=81.4;seed09=61.1;seed10=67.4
A,1gb,leaf_rand_K10,pread,first_query_us,10,1.88,3.6,-0.92,4.41,-6.73,7.21,6/10,tie,seed01=4.9;seed02=6.1;seed03=3.9;seed04=3.3;seed05=4.6;seed06=-0.2;seed07=7.2;seed08=-1.5;seed09=-6.7;seed10=-2.8
A,orig,2d,async,e2e_us,10,3.17,-0.6,-4.23,11.44,-11.59,29.76,7/10,directional,seed01=29.8;seed02=-0.2;seed03=-4.9;seed04=-11.3;seed05=-1.0;seed06=-11.6;seed07=-2.2;seed08=-0.0;seed09=16.9;seed10=16.2
A,orig,2d,async,e2e_warm_us,10,-26.85,-27.12,-30.8,-22.17,-37.5,-9.51,10/10,robust,seed01=-9.5;seed02=-27.8;seed03=-31.3;seed04=-33.5;seed05=-26.5;seed06=-37.5;seed07=-28.6;seed08=-25.8;seed09=-25.0;seed10=-23.0
A,orig,2d,async,first_query_us,10,-37.88,-38.2,-40.88,-34.72,-47.05,-27.67,10/10,robust,seed01=-27.7;seed02=-38.0;seed03=-41.4;seed04=-41.9;seed05=-36.0;seed06=-47.1;seed07=-38.4;seed08=-35.6;seed09=-39.4;seed10=-33.3
A,orig,2d,async_bulk,e2e_us,10,2.69,-0.69,-4.71,10.8,-12.16,29.39,6/10,tie,seed01=29.4;seed02=6.4;seed03=-8.9;seed04=-11.6;seed05=-1.1;seed06=-12.2;seed07=-2.6;seed08=-0.3;seed09=13.9;seed10=13.9
A,orig,2d,async_bulk,e2e_warm_us,10,-35.15,-34.53,-38.99,-31.0,-44.89,-22.81,10/10,robust,seed01=-22.8;seed02=-27.9;seed03=-42.5;seed04=-39.8;seed05=-33.6;seed06=-44.9;seed07=-35.5;seed08=-33.0;seed09=-40.3;seed10=-31.2
A,orig,2d,async_bulk,first_query_us,10,-37.87,-37.1,-41.54,-34.04,-47.24,-27.31,10/10,robust,seed01=-27.3;seed02=-30.7;seed03=-44.9;seed04=-42.2;seed05=-36.2;seed06=-47.2;seed07=-38.0;seed08=-35.7;seed09=-42.9;seed10=-33.5
A,orig,2d,async_win,e2e_us,10,2.78,-0.62,-4.14,10.43,-11.6,28.35,6/10,tie,seed01=28.4;seed02=2.9;seed03=-4.0;seed04=-11.4;seed05=-1.1;seed06=-11.6;seed07=-3.3;seed08=-0.2;seed09=14.3;seed10=13.7
A,orig,2d,async_win,e2e_warm_us,10,-35.42,-35.2,-38.48,-31.99,-44.55,-23.16,10/10,robust,seed01=-23.2;seed02=-33.3;seed03=-37.8;seed04=-39.6;seed05=-33.7;seed06=-44.6;seed07=-36.5;seed08=-33.1;seed09=-38.5;seed10=-33.9
A,orig,2d,async_win,first_query_us,10,-38.12,-37.65,-41.01,-35.06,-47.12,-27.68,10/10,robust,seed01=-27.7;seed02=-36.0;seed03=-40.3;seed04=-41.8;seed05=-36.2;seed06=-47.1;seed07=-39.0;seed08=-35.6;seed09=-41.2;seed10=-36.3
A,orig,2d,pread,e2e_us,10,194.65,181.33,172.19,226.38,147.8,321.01,10/10,robust,seed01=321.0;seed02=196.0;seed03=184.7;seed04=147.8;seed05=180.9;seed06=159.5;seed07=180.2;seed08=177.8;seed09=216.8;seed10=181.7
A,orig,2d,pread,e2e_warm_us,10,164.72,154.94,144.99,193.66,125.73,281.23,10/10,robust,seed01=281.2;seed02=169.4;seed03=157.5;seed04=125.7;seed05=155.5;seed06=133.6;seed07=154.4;seed08=151.5;seed09=174.4;seed10=144.0
A,orig,2d,pread,first_query_us,10,-41.1,-39.12,-46.93,-36.79,-63.62,-33.84,10/10,robust,seed01=-63.6;seed02=-33.8;seed03=-40.2;seed04=-41.9;seed05=-36.0;seed06=-47.2;seed07=-38.8;seed08=-36.0;seed09=-39.4;seed10=-34.0
A,orig,2e_K10,async,e2e_us,10,-8.32,-1.92,-22.87,5.68,-43.1,27.6,5/10,tie,seed01=27.6;seed02=1.1;seed03=-5.0;seed04=-10.0;seed05=-43.1;seed06=-42.6;seed07=3.9;seed08=1.6;seed09=15.5;seed10=-32.3
A,orig,2e_K10,async,e2e_warm_us,10,-38.14,-29.21,-52.03,-25.56,-70.11,-11.15,10/10,robust,seed01=-11.2;seed02=-25.5;seed03=-31.4;seed04=-32.2;seed05=-68.8;seed06=-68.4;seed07=-22.3;seed08=-24.6;seed09=-27.0;seed10=-70.1
A,orig,2e_K10,async,first_query_us,10,-50.65,-42.26,-63.54,-38.92,-81.06,-30.79,10/10,robust,seed01=-30.8;seed02=-37.8;seed03=-43.1;seed04=-41.8;seed05=-79.8;seed06=-79.9;seed07=-33.7;seed08=-35.8;seed09=-42.8;seed10=-81.1
A,orig,2e_K10,async_bulk,e2e_us,10,-8.97,-2.25,-23.49,5.27,-43.21,29.02,6/10,tie,seed01=29.0;seed02=4.2;seed03=-2.9;seed04=-16.5;seed05=-43.2;seed06=-42.4;seed07=-1.6;seed08=1.2;seed09=14.5;seed10=-32.1
A,orig,2e_K10,async_bulk,e2e_warm_us,10,-46.76,-37.94,-59.9,-34.74,-76.95,-21.47,10/10,robust,seed01=-21.5;seed02=-29.8;seed03=-37.0;seed04=-44.6;seed05=-75.9;seed06=-75.7;seed07=-35.6;seed08=-31.7;seed09=-38.8;seed10=-77.0
A,orig,2e_K10,async_bulk,first_query_us,10,-51.12,-42.32,-64.0,-39.44,-80.87,-28.0,10/10,robust,seed01=-28.0;seed02=-34.4;seed03=-41.7;seed04=-48.7;seed05=-79.8;seed06=-79.8;seed07=-39.3;seed08=-35.7;seed09=-43.0;seed10=-80.9
A,orig,2e_K10,async_win,e2e_us,10,-8.46,-2.46,-22.76,5.45,-43.18,28.22,5/10,tie,seed01=28.2;seed02=0.4;seed03=-5.3;seed04=-10.2;seed05=-43.2;seed06=-42.8;seed07=1.4;seed08=1.6;seed09=15.4;seed10=-30.1
A,orig,2e_K10,async_win,e2e_warm_us,10,-46.48,-38.6,-59.71,-34.55,-77.2,-22.6,10/10,robust,seed01=-22.6;seed02=-33.7;seed03=-39.0;seed04=-38.5;seed05=-75.9;seed06=-75.7;seed07=-31.8;seed08=-31.7;seed09=-38.7;seed10=-77.2
A,orig,2e_K10,async_win,first_query_us,10,-50.87,-42.45,-63.84,-39.16,-81.09,-29.27,10/10,robust,seed01=-29.3;seed02=-38.3;seed03=-43.2;seed04=-42.0;seed05=-79.7;seed06=-79.9;seed07=-36.1;seed08=-36.2;seed09=-42.9;seed10=-81.1
A,orig,2e_K10,pread,e2e_us,10,281.46,274.66,245.54,329.46,224.41,468.95,10/10,robust,seed01=469.0;seed02=289.2;seed03=279.3;seed04=224.4;seed05=235.0;seed06=226.3;seed07=279.2;seed08=270.1;seed09=317.7;seed10=224.5
A,orig,2e_K10,pread,e2e_warm_us,10,251.81,248.11,217.35,297.95,186.43,429.97,10/10,robust,seed01=430.0;seed02=262.1;seed03=252.2;seed04=202.2;seed05=208.6;seed06=200.4;seed07=253.9;seed08=244.1;seed09=278.3;seed10=186.4
A,orig,2e_K10,pread,first_query_us,10,-53.15,-41.15,-65.71,-41.48,-80.98,-32.02,10/10,robust,seed01=-64.0;seed02=-37.5;seed03=-40.4;seed04=-41.9;seed05=-79.9;seed06=-80.0;seed07=-32.0;seed08=-35.6;seed09=-39.2;seed10=-81.0
A,orig,2e_K500,async,e2e_us,10,80.52,75.46,62.15,100.51,40.75,143.74,10/10,robust,seed01=143.7;seed02=102.0;seed03=94.2;seed04=69.1;seed05=40.8;seed06=41.3;seed07=111.5;seed08=78.9;seed09=72.0;seed10=51.7
A,orig,2e_K500,async,e2e_warm_us,10,50.42,49.95,32.19,69.86,13.85,104.18,10/10,robust,seed01=104.2;seed02=75.2;seed03=67.7;seed04=47.1;seed05=14.8;seed06=15.4;seed07=83.5;seed08=52.8;seed09=29.6;seed10=13.8
A,orig,2e_K500,async,first_query_us,10,-53.0,-50.69,-66.89,-38.82,-80.76,-18.57,10/10,robust,seed01=-63.6;seed02=-27.6;seed03=-35.2;seed04=-37.6;seed05=-79.4;seed06=-71.6;seed07=-18.6;seed08=-37.8;seed09=-77.9;seed10=-80.8
A,orig,2e_K500,async_bulk,e2e_us,10,74.93,72.7,56.94,94.61,33.51,139.42,10/10,robust,seed01=139.4;seed02=91.7;seed03=86.9;seed04=62.1;seed05=33.5;seed06=40.5;seed07=102.6;seed08=82.2;seed09=63.2;seed10=47.2
A,orig,2e_K500,async_bulk,e2e_warm_us,10,33.04,38.09,15.6,51.34,-3.41,81.03,8/10,robust,seed01=81.0;seed02=52.7;seed03=49.9;seed04=30.9;seed05=-2.4;seed06=4.3;seed07=65.7;seed08=45.3;seed09=6.3;seed10=-3.4
A,orig,2e_K500,async_bulk,first_query_us,10,-54.17,-50.73,-68.31,-39.55,-80.74,-18.16,10/10,robust,seed01=-63.2;seed02=-32.0;seed03=-34.7;seed04=-37.7;seed05=-79.5;seed06=-79.5;seed07=-18.2;seed08=-38.3;seed09=-78.0;seed10=-80.7
A,orig,2e_K500,async_win,e2e_us,10,74.6,72.94,57.29,93.8,33.1,139.56,10/10,robust,seed01=139.6;seed02=89.9;seed03=85.1;seed04=66.9;seed05=33.1;seed06=36.4;seed07=97.4;seed08=79.0;seed09=64.2;seed10=54.4
A,orig,2e_K500,async_win,e2e_warm_us,10,32.11,39.04,14.65,50.22,-2.72,82.11,7/10,robust,seed01=82.1;seed02=51.2;seed03=47.8;seed04=35.9;seed05=-2.7;seed06=-0.4;seed07=61.1;seed08=42.2;seed09=6.6;seed10=-2.7
A,orig,2e_K500,async_win,first_query_us,10,-54.19,-50.83,-68.31,-39.58,-80.77,-18.4,10/10,robust,seed01=-63.4;seed02=-31.3;seed03=-35.1;seed04=-37.6;seed05=-79.5;seed06=-79.6;seed07=-18.4;seed08=-38.3;seed09=-77.9;seed10=-80.8
A,orig,2e_K500,pread,e2e_us,10,3003.26,2367.65,2322.92,3828.47,1801.41,5281.6,10/10,robust,seed01=4307.7;seed02=4839.6;seed03=2116.2;seed04=1801.4;seed05=2429.1;seed06=2169.7;seed07=2521.8;seed08=2259.3;seed09=2306.2;seed10=5281.6
A,orig,2e_K500,pread,e2e_warm_us,10,2973.53,2333.82,2294.4,3797.74,1778.99,5244.59,10/10,robust,seed01=4268.6;seed02=4812.9;seed03=2089.6;seed04=1779.0;seed05=2403.6;seed06=2143.9;seed07=2495.8;seed08=2233.3;seed09=2264.1;seed10=5244.6
A,orig,2e_K500,pread,first_query_us,10,-61.18,-70.57,-73.44,-48.37,-81.76,-32.53,10/10,robust,seed01=-63.2;seed02=-38.0;seed03=-40.2;seed04=-81.8;seed05=-79.5;seed06=-79.8;seed07=-32.5;seed08=-38.3;seed09=-77.9;seed10=-80.5
A,orig,2f_slru,async,e2e_us,10,799.82,746.63,711.79,938.9,627.96,1381.38,10/10,robust,seed01=1381.4;seed02=773.5;seed03=762.3;seed04=628.0;seed05=725.5;seed06=723.9;seed07=755.2;seed08=738.1;seed09=816.0;seed10=694.5
A,orig,2f_slru,async,e2e_warm_us,10,769.44,720.46,683.97,904.31,605.56,1335.46,10/10,robust,seed01=1335.5;seed02=746.7;seed03=736.1;seed04=605.6;seed05=699.8;seed06=698.4;seed07=729.0;seed08=711.9;seed09=773.5;seed10=657.9
A,orig,2f_slru,async,first_query_us,10,-88.08,-88.82,-89.25,-86.23,-90.32,-80.35,10/10,robust,seed01=-80.3;seed02=-88.2;seed03=-88.4;seed04=-90.3;seed05=-89.0;seed06=-89.1;seed07=-88.7;seed08=-88.9;seed09=-88.1;seed10=-89.7
A,orig,2f_slru,async_bulk,e2e_us,10,76.87,71.65,68.51,86.41,58.23,104.8,10/10,robust,seed01=104.8;seed02=69.9;seed03=71.3;seed04=58.2;seed05=72.0;seed06=63.3;seed07=77.3;seed08=67.3;seed09=100.6;seed10=84.0
A,orig,2f_slru,async_bulk,e2e_warm_us,10,-3.06,-3.84,-4.73,-1.16,-6.69,2.26,8/10,robust,seed01=-5.8;seed02=-4.3;seed03=-2.1;seed04=-3.2;seed05=1.9;seed06=-4.5;seed07=2.3;seed08=-4.9;seed09=-6.7;seed10=-3.4
A,orig,2f_slru,async_bulk,first_query_us,10,-13.2,-13.55,-15.75,-10.76,-21.74,-7.28,10/10,robust,seed01=-21.7;seed02=-13.7;seed03=-11.7;seed04=-11.4;seed05=-7.5;seed06=-13.4;seed07=-7.3;seed08=-14.1;seed09=-16.4;seed10=-14.8
A,orig,2f_slru,async_win,e2e_us,10,234.54,219.42,202.68,280.49,162.12,421.08,10/10,robust,seed01=421.1;seed02=227.1;seed03=224.1;seed04=162.1;seed05=199.4;seed06=208.0;seed07=220.5;seed08=218.4;seed09=256.0;seed10=208.8
A,orig,2f_slru,async_win,e2e_warm_us,10,154.92,147.0,129.83,192.53,99.83,310.47,10/10,robust,seed01=310.5;seed02=152.6;seed03=147.4;seed04=99.8;seed05=129.1;seed06=140.2;seed07=148.8;seed08=146.6;seed09=148.7;seed10=125.4
A,orig,2f_slru,async_win,first_query_us,10,-88.14,-88.92,-89.32,-86.28,-90.45,-80.34,10/10,robust,seed01=-80.3;seed02=-88.2;seed03=-88.6;seed04=-90.4;seed05=-89.0;seed06=-89.1;seed07=-88.9;seed08=-88.9;seed09=-88.2;seed10=-89.7
A,orig,2f_slru,pread,e2e_us,10,2232.24,2023.39,1952.71,2598.41,1674.76,3614.58,10/10,robust,seed01=3614.6;seed02=2026.3;seed03=2020.5;seed04=1674.8;seed05=1968.0;seed06=1942.6;seed07=2050.2;seed08=1999.0;seed09=2167.7;seed10=2858.8
A,orig,2f_slru,pread,e2e_warm_us,10,2201.72,1996.87,1926.25,2563.41,1652.77,3568.71,10/10,robust,seed01=3568.7;seed02=1999.4;seed03=1994.3;seed04=1652.8;seed05=1942.7;seed06=1916.7;seed07=2024.1;seed08=1973.3;seed09=2125.3;seed10=2819.8
A,orig,2f_slru,pread,first_query_us,10,-88.17,-88.92,-89.35,-86.34,-90.35,-80.49,10/10,robust,seed01=-80.5;seed02=-87.9;seed03=-88.7;seed04=-90.4;seed05=-89.2;seed06=-89.2;seed07=-88.9;seed08=-88.9;seed09=-88.3;seed10=-89.8
