seed,workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,parse_us_median,ranges_median,e2e_median,e2e_warm_median,cold_pct_max
5,B,ta,layers_92,async,10,128,476.86,508.60,470.94,16.87,100.0,404.32,229.14,175.30,,,883.87,654.74,0.0
5,B,ta,layers_92,pread,5,128,486.63,487.40,483.49,1.41,100.0,1018.25,227.13,787.23,,,1504.86,1273.84,0.0
5,B,ta,leaf_freq_K10,async,10,128,937.25,982.55,773.26,58.97,100.0,304.36,228.90,74.92,,,1243.78,1012.26,0.0
5,B,ta,leaf_freq_K10,pread,5,128,990.59,1017.12,959.48,22.84,100.0,1128.78,229.41,898.40,,,2129.36,1898.98,0.0
5,B,ta,leaf_rand_K10,async,10,128,923.03,1002.82,853.32,47.72,100.0,307.08,229.07,77.39,,,1254.83,1025.56,0.0
5,B,ta,leaf_rand_K10,pread,5,128,970.98,1041.61,909.69,49.21,100.0,1094.49,228.68,867.02,,,2037.67,1807.92,0.0
5,B,vacuum,2d,async,10,128,557.80,1348.31,538.69,402.45,100.0,305.29,228.00,77.02,,,863.65,635.71,0.0
5,B,vacuum,2d,pread,5,128,568.94,607.18,546.79,25.23,100.0,1390.70,229.29,1159.94,,,1989.19,1760.53,0.0
5,B,vacuum,2e_K10,async,10,128,580.97,622.97,536.05,30.39,100.0,317.47,228.17,89.15,,,898.96,670.42,0.0
5,B,vacuum,2e_K10,pread,5,128,575.01,597.14,507.40,33.45,100.0,2202.28,228.77,1972.66,,,2777.29,2547.83,0.0
5,B,vacuum,2e_K500,async,10,128,664.94,761.66,592.83,60.29,13.1,926.56,228.88,697.65,,,1596.75,1368.47,0.0
5,B,vacuum,2e_K500,pread,5,128,577.55,582.07,552.90,10.89,100.0,13575.63,227.94,13344.60,,,14158.37,13927.34,0.0
5,B,vacuum,2f_slru,async,10,128,98.98,99.86,95.88,1.18,100.0,5618.95,229.20,5388.29,,,5716.43,5485.77,0.0
5,B,vacuum,2f_slru,pread,5,128,96.67,101.81,95.60,2.56,100.0,13988.86,228.52,13760.73,,,14085.53,13857.40,0.0
5,B,vacuum,baseline,baseline,10,128,1174.58,1205.15,1076.58,40.96,0.0,0.00,0.00,0.00,,,1174.58,1174.58,0.0
5,B,vacuum,layers_5,async,10,128,1053.38,1091.61,938.77,44.64,100.0,298.44,228.12,69.73,,,1353.31,1125.30,0.0
5,B,vacuum,layers_5,pread,5,128,998.44,1050.17,985.50,25.60,100.0,817.07,229.83,587.63,,,1817.04,1587.21,0.0
5,B,vacuum,layers_92,async,10,128,606.61,1516.08,543.00,401.86,100.0,417.48,228.04,188.89,,,1022.18,795.15,0.0
5,B,vacuum,layers_92,pread,5,128,606.44,656.29,604.30,24.04,100.0,7527.82,229.50,7298.32,,,8134.26,7904.76,0.0
5,B,vacuum,leaf_freq_K10,async,10,128,1129.54,1162.82,1069.18,34.63,100.0,304.52,229.38,74.76,,,1438.74,1204.90,0.0
5,B,vacuum,leaf_freq_K10,pread,5,128,1158.87,1189.90,1061.88,46.05,100.0,1129.15,228.81,901.36,,,2305.67,2076.86,0.0
5,B,vacuum,leaf_rand_K10,async,10,128,1124.92,1171.15,1064.28,35.34,100.0,304.57,228.43,75.43,,,1427.76,1199.40,0.0
5,B,vacuum,leaf_rand_K10,pread,5,128,1117.83,1151.71,1093.53,20.90,100.0,1062.61,227.63,836.62,,,2180.44,1954.45,0.0
5,C,1gb,2d,async,10,128,548.58,578.02,481.10,30.96,100.0,306.25,232.69,73.53,,,852.25,621.28,0.0
5,C,1gb,2d,pread,5,128,572.18,597.17,544.31,21.83,100.0,935.73,233.79,701.83,,,1509.73,1275.83,0.0
5,C,1gb,2e_K10,async,10,128,179.19,184.71,148.86,14.98,100.0,322.79,237.47,86.31,,,500.96,268.10,0.0
5,C,1gb,2e_K10,pread,5,128,154.36,176.74,148.27,12.23,100.0,1596.59,231.78,1364.82,,,1745.58,1513.81,0.0
5,C,1gb,2e_K500,async,10,128,183.13,359.88,178.83,96.23,100.0,959.13,231.84,730.19,,,1142.82,912.75,0.0
5,C,1gb,2e_K500,pread,5,128,183.47,187.37,180.18,2.73,100.0,4559.14,232.85,4328.63,,,4746.58,4516.07,0.0
5,C,1gb,2f_slru,async,10,128,99.57,130.46,94.97,16.72,100.0,1801.69,233.16,1567.96,,,1899.74,1666.01,0.0
5,C,1gb,2f_slru,pread,5,128,94.69,98.05,93.28,1.82,100.0,5445.78,232.60,5211.23,,,5544.51,5309.96,0.0
5,C,1gb,baseline,baseline,10,128,1233.30,1322.25,1111.99,60.44,0.0,0.00,0.00,0.00,,,1233.30,1233.30,0.0
5,C,1gb,layers_5,async,10,128,1164.82,1207.80,1121.47,29.44,100.0,301.55,232.83,68.70,,,1467.53,1232.93,0.0
5,C,1gb,layers_5,pread,5,128,1208.93,1245.22,1156.16,34.69,100.0,622.49,233.70,389.40,,,1863.91,1630.97,0.0
5,C,1gb,layers_92,async,10,128,896.24,984.73,838.59,49.71,100.0,432.75,233.66,196.96,,,1356.38,1098.50,0.0
5,C,1gb,layers_92,pread,5,128,948.73,1220.24,882.03,148.28,100.0,8110.49,233.33,7877.16,,,8995.98,8762.65,0.0
5,C,1gb,leaf_freq_K10,async,10,128,876.35,1549.30,770.35,362.51,100.0,309.73,234.87,74.65,,,1218.03,950.86,0.0
5,C,1gb,leaf_freq_K10,pread,5,128,871.20,948.69,849.95,41.20,100.0,1154.14,232.28,927.56,,,2005.00,1779.66,0.0
5,C,1gb,leaf_rand_K10,async,10,128,1265.80,1328.82,1170.43,53.82,100.0,307.88,232.81,74.80,,,1571.44,1339.77,0.0
5,C,1gb,leaf_rand_K10,pread,5,128,1313.21,1353.49,1217.25,52.27,100.0,1128.34,235.02,892.62,,,2433.10,2200.64,0.0
5,C,ta,2d,async,10,128,581.13,583.44,571.96,3.67,82.3,352.17,232.31,119.83,,,933.29,700.31,0.0
5,C,ta,2d,pread,5,128,550.36,559.13,514.43,16.00,100.0,1061.80,232.85,827.07,,,1611.00,1375.07,0.0
5,C,ta,2e_K10,async,10,128,584.32,588.65,578.94,3.24,100.0,361.23,234.47,127.94,,,945.60,712.84,0.0
5,C,ta,2e_K10,pread,5,128,551.80,553.52,490.74,24.42,100.0,1761.36,232.83,1527.51,,,2268.28,2035.46,0.0
5,C,ta,2e_K500,async,10,128,182.93,190.13,179.16,3.82,100.0,843.72,232.57,611.01,,,1024.68,791.97,0.0
5,C,ta,2e_K500,pread,5,128,181.47,186.66,179.95,2.79,100.0,3583.57,231.54,3349.15,,,3767.61,3533.19,0.0
5,C,ta,2f_slru,async,10,128,96.43,98.77,93.41,1.85,100.0,1042.70,234.03,812.89,,,1138.51,908.52,0.0
5,C,ta,2f_slru,pread,5,128,95.02,95.55,91.93,1.51,100.0,3530.88,233.98,3296.90,,,3626.33,3392.35,0.0
5,C,ta,baseline,baseline,10,128,1017.88,1035.60,944.43,31.40,0.0,0.00,0.00,0.00,,,1017.88,1017.88,0.0
5,C,ta,layers_5,async,10,128,992.00,1000.10,978.27,6.00,100.0,302.20,232.26,69.13,,,1291.88,1060.59,0.0
5,C,ta,layers_5,pread,5,128,973.81,978.59,837.42,54.96,100.0,481.94,231.72,249.20,,,1455.64,1224.37,0.0
5,C,ta,layers_92,async,10,128,572.45,590.88,529.54,16.13,100.0,399.69,232.86,165.73,,,973.51,742.63,0.0
5,C,ta,layers_92,pread,5,128,588.34,593.81,585.34,3.48,100.0,1056.40,234.02,819.77,,,1644.01,1412.31,0.0
5,C,ta,leaf_freq_K10,async,10,128,1290.88,1326.68,1033.99,81.77,100.0,307.43,234.18,73.66,,,1598.70,1364.57,0.0
5,C,ta,leaf_freq_K10,pread,5,128,1318.47,1323.35,896.65,165.59,100.0,856.71,231.41,624.22,,,2153.42,1922.73,0.0
5,C,ta,leaf_rand_K10,async,10,128,997.61,1173.15,992.04,92.40,100.0,308.69,233.39,75.21,,,1305.51,1072.61,0.0
5,C,ta,leaf_rand_K10,pread,5,128,994.57,1001.02,937.18,24.16,100.0,1129.97,231.93,899.94,,,2123.06,1894.92,0.0
5,C,vacuum,2d,async,10,128,627.83,661.55,525.06,39.61,100.0,302.86,233.51,68.92,,,932.12,697.09,0.0
5,C,vacuum,2d,pread,5,128,619.83,657.36,589.86,27.42,100.0,646.78,233.24,415.14,,,1257.10,1034.24,0.0
5,C,vacuum,2e_K10,async,10,128,539.99,651.34,531.94,45.36,92.9,314.40,234.03,80.19,,,853.00,620.47,0.0
5,C,vacuum,2e_K10,pread,5,128,421.33,542.48,410.90,61.19,100.0,1403.80,232.69,1171.55,,,1841.85,1609.16,0.0
5,C,vacuum,2e_K500,async,10,128,181.60,183.71,178.84,1.51,60.5,741.28,232.13,503.97,,,921.94,686.94,0.0
5,C,vacuum,2e_K500,pread,5,128,181.39,184.33,180.90,1.55,100.0,2453.49,233.45,2219.37,,,2637.88,2403.76,0.0
5,C,vacuum,2f_slru,async,10,128,98.10,239.44,94.22,76.58,100.0,817.51,233.17,584.75,,,914.99,682.23,0.0
5,C,vacuum,2f_slru,pread,5,128,94.66,96.44,91.35,1.77,100.0,3060.72,233.10,2826.02,,,3157.60,2922.90,0.0
5,C,vacuum,baseline,baseline,10,128,1153.41,1170.67,1103.37,20.43,0.0,0.00,0.00,0.00,,,1153.41,1153.41,0.0
5,C,vacuum,layers_5,async,10,128,1018.62,1145.10,986.02,65.01,100.0,303.60,233.56,69.16,,,1320.50,1087.85,0.0
5,C,vacuum,layers_5,pread,5,128,998.60,1046.13,990.43,22.86,100.0,818.81,234.74,585.15,,,1821.32,1586.58,0.0
5,C,vacuum,layers_92,async,10,128,657.17,665.94,593.08,21.34,100.0,423.04,232.98,188.61,,,1077.93,843.93,0.0
5,C,vacuum,layers_92,pread,5,128,657.32,660.30,624.93,16.52,100.0,7463.84,235.48,7227.63,,,8121.16,7884.95,0.0
5,C,vacuum,leaf_freq_K10,async,10,128,1273.49,3361.05,1143.51,1131.35,100.0,308.53,233.48,74.83,,,1582.05,1347.94,0.0
5,C,vacuum,leaf_freq_K10,pread,5,128,1028.56,1158.57,952.33,81.12,100.0,811.93,234.48,579.39,,,1836.37,1603.83,0.0
5,C,vacuum,leaf_rand_K10,async,10,128,1139.59,1150.70,1042.20,41.10,100.0,308.38,232.55,75.80,,,1449.36,1216.53,0.0
5,C,vacuum,leaf_rand_K10,pread,5,128,1087.35,1141.76,1062.17,31.21,100.0,1067.80,232.62,837.62,,,2131.45,1957.80,0.0
6,A,orig,2d,async,10,128,477.05,484.23,474.56,3.30,100.0,318.85,232.44,86.50,,,796.60,563.16,0.0
6,A,orig,2d,async_bulk,5,128,475.42,479.18,431.25,18.37,100.0,322.77,236.59,22.41,63.25,13.00,791.49,496.58,0.0
6,A,orig,2d,async_win,10,128,476.50,746.63,474.93,146.24,100.0,319.16,234.34,21.66,62.93,13.00,796.47,499.62,0.0
6,A,orig,2d,pread,5,128,475.98,479.84,474.46,2.19,100.0,1862.35,233.56,1628.79,,,2338.41,2104.85,0.0
6,A,orig,2e_K10,async,10,128,181.28,451.80,177.78,139.33,100.0,333.76,232.55,101.08,,,517.12,284.57,0.0
6,A,orig,2e_K10,async_bulk,5,128,182.40,262.68,180.31,40.21,100.0,332.30,232.39,36.92,62.99,23.00,519.14,219.01,0.0
6,A,orig,2e_K10,async_win,10,128,180.83,184.30,179.68,1.74,100.0,333.62,232.37,37.97,63.42,23.00,515.01,218.63,0.0
6,A,orig,2e_K10,pread,5,128,180.12,180.75,178.89,0.64,100.0,2761.35,233.64,2527.71,,,2940.24,2706.60,0.0
6,A,orig,2e_K500,async,10,128,256.09,3258.00,182.41,1360.74,26.0,976.42,233.50,743.45,,,1273.06,1039.68,0.0
6,A,orig,2e_K500,async_bulk,5,128,184.48,562.95,180.86,189.83,100.0,1078.60,233.64,753.15,91.81,461.00,1265.83,940.08,0.0
6,A,orig,2e_K500,async_win,10,128,183.57,189.44,180.86,2.88,100.0,1043.18,233.14,710.95,91.91,461.00,1229.38,897.56,0.0
6,A,orig,2e_K500,pread,5,128,182.19,183.66,181.88,0.73,100.0,20268.64,233.01,20035.79,,,20450.52,20217.67,0.0
6,A,orig,2f_slru,async,10,128,98.61,261.11,96.47,68.74,100.0,7295.84,233.91,7022.59,,,7423.06,7194.03,0.0
6,A,orig,2f_slru,async_bulk,5,128,780.43,887.13,717.69,63.94,1.5,688.56,232.24,79.70,375.88,2.00,1471.31,860.74,0.0
6,A,orig,2f_slru,async_win,10,128,97.80,100.00,96.18,1.24,91.5,2677.29,233.22,2066.16,374.59,138.00,2775.06,2164.49,0.0
6,A,orig,2f_slru,pread,5,128,97.64,145.53,96.03,24.17,100.0,18307.61,233.84,18074.63,,,18403.97,18170.99,0.0
6,A,orig,2f_top100,async,10,128,181.43,197.22,179.75,8.14,100.0,443.88,232.45,206.03,,,628.80,392.13,0.0
6,A,orig,2f_top100,async_bulk,5,128,182.21,183.25,178.84,1.55,100.0,428.74,233.15,128.34,66.92,97.00,610.95,310.55,0.0
6,A,orig,2f_top100,async_win,10,128,183.06,216.85,178.19,18.25,100.0,432.10,234.22,134.11,66.59,97.00,613.59,314.55,0.0
6,A,orig,2f_top100,pread,5,128,181.71,186.60,178.09,3.06,100.0,8714.21,233.20,8478.34,,,8895.54,8659.67,0.0
6,A,orig,2f_top14,async,10,128,479.84,482.05,413.16,25.76,100.0,313.51,233.51,80.38,,,791.72,558.53,0.0
6,A,orig,2f_top14,async_bulk,5,128,476.89,948.33,409.78,243.03,100.0,315.77,233.44,20.27,62.09,13.00,792.66,497.16,0.0
6,A,orig,2f_top14,async_win,10,128,479.32,481.74,415.49,19.29,100.0,314.48,233.04,20.05,61.58,13.00,794.96,500.40,0.0
6,A,orig,2f_top14,pread,5,128,479.77,483.63,441.29,16.10,100.0,1454.84,230.99,1218.62,,,1896.13,1659.91,0.0
6,A,orig,2f_top28,async,10,128,181.16,183.72,177.61,1.76,100.0,337.44,233.09,101.63,,,518.24,282.99,0.0
6,A,orig,2f_top28,async_bulk,5,128,182.09,186.02,179.84,2.35,100.0,334.39,232.63,39.56,62.77,27.00,517.67,220.32,0.0
6,A,orig,2f_top28,async_win,10,128,181.88,186.59,178.36,2.87,100.0,336.23,233.14,40.09,62.70,27.00,518.00,221.09,0.0
6,A,orig,2f_top28,pread,5,128,182.80,184.49,179.76,1.76,100.0,2555.13,231.47,2331.21,,,2738.16,2514.24,0.0
6,A,orig,2f_top500,async,10,128,2811.59,3542.69,179.60,1387.36,19.0,952.16,232.67,718.88,,,3764.27,3530.47,0.0
6,A,orig,2f_top500,async_bulk,5,128,183.84,185.94,180.32,2.08,100.0,1048.54,233.97,723.28,91.00,449.00,1232.78,907.12,0.0
6,A,orig,2f_top500,async_win,10,128,185.92,581.75,177.67,214.90,100.0,1029.63,233.22,703.48,91.36,449.00,1231.41,906.92,0.0
6,A,orig,2f_top500,pread,5,128,182.87,185.75,181.76,1.58,100.0,20121.97,234.41,19886.44,,,20303.73,20068.20,0.0
6,A,orig,baseline,baseline,10,128,901.02,2534.15,836.22,888.98,0.0,0.00,0.00,0.00,,,901.02,901.02,0.0
6,A,orig,layers_5,async,10,128,868.98,1391.45,797.70,290.26,100.0,302.93,232.68,70.25,,,1172.97,939.15,0.0
6,A,orig,layers_5,async_bulk,5,128,873.30,877.87,871.16,2.74,100.0,302.26,233.10,7.39,61.26,2.00,1175.56,880.58,0.0
6,A,orig,layers_5,async_win,10,128,872.64,882.82,803.50,21.75,100.0,301.62,232.17,7.57,61.79,2.00,1172.49,880.47,0.0
6,A,orig,layers_5,pread,5,128,868.31,873.54,865.75,3.10,100.0,674.17,233.13,442.86,,,1542.48,1310.26,0.0
6,A,orig,layers_92,async,10,128,476.32,482.69,411.50,20.09,100.0,428.03,232.24,197.83,,,906.43,676.40,0.0
6,A,orig,layers_92,async_bulk,5,128,475.59,479.30,414.22,25.18,100.0,425.36,234.01,124.52,66.50,87.00,900.38,595.75,0.0
6,A,orig,layers_92,async_win,10,128,478.64,973.95,475.14,202.08,100.0,423.66,234.95,121.44,66.38,87.00,908.54,608.53,0.0
6,A,orig,layers_92,pread,5,128,476.91,480.20,475.79,1.74,100.0,8167.92,233.86,7914.57,,,8644.83,8391.16,0.0
6,A,orig,leaf_freq_K10,async,10,128,581.47,835.89,514.92,144.79,100.0,308.17,231.54,75.61,,,888.69,656.49,0.0
6,A,orig,leaf_freq_K10,async_bulk,5,128,583.25,586.22,580.18,2.28,100.0,310.52,233.75,14.78,61.83,10.00,892.82,598.29,0.0
6,A,orig,leaf_freq_K10,async_win,10,128,579.63,582.36,512.20,26.57,100.0,308.56,232.32,15.13,61.47,10.00,887.44,595.00,0.0
6,A,orig,leaf_freq_K10,pread,5,128,581.88,588.09,518.12,26.79,100.0,1097.01,232.48,867.55,,,1683.05,1450.09,0.0
6,A,orig,leaf_rand_K10,async,10,128,884.54,894.13,818.61,20.82,100.0,308.36,233.12,75.13,,,1193.86,960.38,0.0
6,A,orig,leaf_rand_K10,async_bulk,5,128,884.94,887.36,878.63,3.55,100.0,312.05,234.47,15.82,61.24,10.00,1193.23,900.59,0.0
6,A,orig,leaf_rand_K10,async_win,10,128,883.13,900.58,816.89,22.51,100.0,311.12,234.36,15.59,61.88,10.00,1196.07,899.86,0.0
6,A,orig,leaf_rand_K10,pread,5,128,892.30,4599.99,812.50,1852.26,100.0,1159.28,232.75,926.59,,,2046.61,1813.92,0.0
6,A,orig,learned_markov_14,async,10,128,481.06,599.67,420.24,68.28,100.0,313.42,233.09,79.81,,,794.82,561.87,0.0
6,A,orig,learned_markov_14,async_bulk,5,128,477.88,514.54,476.93,18.18,100.0,313.87,232.57,19.96,62.03,13.00,792.12,497.90,0.0
6,A,orig,learned_markov_14,async_win,10,128,480.78,780.70,424.50,166.15,100.0,315.26,232.80,20.09,61.92,13.00,794.65,500.18,0.0
6,A,orig,learned_markov_14,pread,5,128,482.98,488.63,419.42,26.08,100.0,1429.48,233.57,1195.91,,,1913.86,1680.29,0.0
6,A,orig,learned_markov_28,async,10,128,479.00,483.29,422.10,17.43,100.0,296.57,195.25,101.69,,,776.14,580.41,0.0
6,A,orig,learned_markov_28,async_bulk,5,128,478.01,482.19,476.80,2.13,100.0,297.71,195.59,36.07,63.13,26.00,776.86,516.19,0.0
6,A,orig,learned_markov_28,async_win,10,128,476.90,522.65,474.79,24.17,100.0,296.30,195.50,38.89,62.30,26.00,772.97,515.96,0.0
6,A,orig,learned_markov_28,pread,5,128,478.62,483.29,473.78,3.35,100.0,2704.89,195.98,2508.71,,,3182.58,2986.40,0.0
6,B,orig,2d,async,10,128,551.78,576.08,511.58,20.47,100.0,280.53,196.38,84.94,,,831.59,637.11,0.0
6,B,orig,2d,async_bulk,5,128,554.72,578.29,513.60,22.40,100.0,282.07,198.04,21.37,62.11,13.00,837.18,576.51,0.0
6,B,orig,2d,async_win,10,128,551.84,582.72,546.48,13.06,100.0,283.17,198.15,22.03,61.96,13.00,836.52,574.77,0.0
6,B,orig,2d,pread,5,128,554.85,575.22,515.43,20.74,100.0,1905.62,197.28,1711.59,,,2446.96,2247.88,0.0
6,B,orig,2e_K10,async,10,128,533.35,580.06,478.13,36.84,100.0,297.69,195.62,101.97,,,856.14,637.39,0.0
6,B,orig,2e_K10,async_bulk,5,128,551.15,576.80,546.81,13.64,100.0,297.05,197.21,36.93,62.43,23.00,846.47,588.53,0.0
6,B,orig,2e_K10,async_win,10,128,551.48,1066.28,513.99,279.28,100.0,295.53,196.71,35.78,62.98,23.00,853.33,589.49,0.0
6,B,orig,2e_K10,pread,5,128,553.66,574.99,516.36,20.26,100.0,2691.44,196.38,2460.01,,,3242.35,3013.67,0.0
6,B,orig,2e_K500,async,10,128,490.12,541.70,461.37,29.78,100.0,1066.80,195.55,870.77,,,1560.60,1364.03,0.0
6,B,orig,2e_K500,async_bulk,5,128,483.10,491.65,472.03,6.93,100.0,975.93,195.74,691.64,90.83,449.00,1465.12,1174.59,0.0
6,B,orig,2e_K500,async_win,10,128,490.48,667.69,484.94,94.73,100.0,1026.12,195.42,736.54,91.09,449.00,1519.06,1227.88,0.0
6,B,orig,2e_K500,pread,5,128,182.83,399.23,179.38,108.69,100.0,18526.28,196.40,18329.88,,,18966.79,18769.95,0.0
6,B,orig,2f_slru,async,10,128,98.34,99.61,93.48,1.82,100.0,7292.36,196.80,7096.89,,,7388.90,7195.48,0.0
6,B,orig,2f_slru,async_bulk,5,128,872.70,8732.76,766.87,3936.32,1.5,646.51,197.76,81.86,363.40,2.00,1521.47,957.82,0.0
6,B,orig,2f_slru,async_win,10,128,98.30,100.62,97.23,1.25,89.1,2606.82,196.34,2044.58,364.77,138.00,2706.20,2143.97,0.0
6,B,orig,2f_slru,pread,5,128,96.66,98.16,91.81,2.51,100.0,18203.57,196.66,18005.08,,,18301.84,18103.35,0.0
6,B,orig,2f_top100,async,10,128,550.34,556.30,508.82,20.65,100.0,409.23,196.68,208.96,,,956.70,753.97,0.0
6,B,orig,2f_top100,async_bulk,5,128,552.82,2746.66,513.75,1103.29,100.0,400.08,196.10,136.39,66.44,98.00,954.13,691.47,0.0
6,B,orig,2f_top100,async_win,10,128,556.64,802.79,517.54,127.93,100.0,391.43,196.36,129.74,65.97,98.00,954.68,688.29,0.0
6,B,orig,2f_top100,pread,5,128,516.24,567.46,486.40,30.10,100.0,8878.82,196.89,8688.88,,,9394.37,9198.86,0.0
6,B,orig,2f_top14,async,10,128,550.52,563.39,480.75,24.55,100.0,275.11,194.87,79.63,,,824.91,630.37,0.0
6,B,orig,2f_top14,async_bulk,5,128,517.37,1034.02,485.49,254.98,100.0,280.26,196.75,20.43,61.91,13.00,798.19,539.04,0.0
6,B,orig,2f_top14,async_win,10,128,518.60,571.70,511.04,23.68,100.0,278.62,196.70,19.78,61.56,13.00,801.68,538.62,0.0
6,B,orig,2f_top14,pread,5,128,550.93,579.80,489.10,33.13,100.0,1410.44,196.93,1213.96,,,1947.19,1749.33,0.0
6,B,orig,2f_top28,async,10,128,556.11,605.74,514.33,35.22,100.0,297.48,195.73,101.10,,,854.45,658.09,0.0
6,B,orig,2f_top28,async_bulk,5,128,552.86,575.08,516.82,20.26,100.0,299.21,196.92,37.35,62.73,27.00,853.65,593.56,0.0
6,B,orig,2f_top28,async_win,10,128,544.06,582.82,479.71,34.54,100.0,296.96,195.75,39.36,62.22,27.00,842.36,583.67,0.0
6,B,orig,2f_top28,pread,5,128,577.26,582.21,516.68,24.64,100.0,2560.14,192.88,2365.84,,,3137.40,2943.10,0.0
6,B,orig,2f_top500,async,10,128,490.57,898.84,488.48,221.29,100.0,1076.28,196.89,878.23,,,1579.10,1381.62,0.0
6,B,orig,2f_top500,async_bulk,5,128,491.35,544.15,468.16,29.55,100.0,1052.62,197.64,676.79,129.16,439.00,1542.05,1192.04,0.0
6,B,orig,2f_top500,async_win,10,128,490.49,493.73,461.92,8.80,100.0,1045.96,196.36,719.32,127.38,439.00,1536.84,1208.72,0.0
6,B,orig,2f_top500,pread,5,128,183.67,186.97,182.60,1.78,100.0,17740.69,196.24,17544.46,,,17923.66,17727.43,0.0
6,B,orig,baseline,baseline,10,128,957.67,1016.54,878.35,40.15,0.0,0.00,0.00,0.00,,,957.67,957.67,0.0
6,B,orig,layers_5,async,10,128,922.30,1219.32,856.29,151.70,100.0,264.91,195.59,69.39,,,1187.71,991.65,0.0
6,B,orig,layers_5,async_bulk,5,128,960.71,993.06,920.72,26.72,100.0,264.54,196.26,7.55,60.92,2.00,1224.63,968.26,0.0
6,B,orig,layers_5,async_win,10,128,932.20,988.15,908.49,27.25,100.0,266.21,197.27,7.67,61.16,2.00,1202.54,939.83,0.0
6,B,orig,layers_5,pread,5,128,878.69,961.42,857.15,43.70,100.0,645.67,196.74,448.48,,,1524.36,1327.17,0.0
6,B,orig,layers_92,async,10,128,550.14,842.08,515.02,154.83,100.0,397.69,195.78,200.62,,,948.11,752.25,0.0
6,B,orig,layers_92,async_bulk,5,128,549.05,614.96,510.21,38.95,100.0,395.78,204.99,129.28,65.95,87.00,957.18,677.61,0.0
6,B,orig,layers_92,async_win,10,128,550.65,2746.81,485.06,994.51,100.0,391.28,196.00,129.56,65.84,87.00,942.57,679.52,0.0
6,B,orig,layers_92,pread,5,128,549.37,555.87,513.00,18.09,100.0,8154.32,194.04,7962.02,,,8707.25,8514.95,0.0
6,B,orig,leaf_freq_K10,async,10,128,969.51,1736.71,926.70,322.46,100.0,272.46,196.25,75.82,,,1243.16,1044.20,0.0
6,B,orig,leaf_freq_K10,async_bulk,5,128,970.16,998.98,864.78,49.23,100.0,275.82,196.25,14.88,62.76,10.00,1247.65,985.12,0.0
6,B,orig,leaf_freq_K10,async_win,10,128,963.63,992.26,865.97,36.42,100.0,274.06,196.57,14.97,62.30,10.00,1239.05,978.50,0.0
6,B,orig,leaf_freq_K10,pread,5,128,972.66,987.26,950.55,12.94,100.0,1094.16,198.57,899.22,,,2053.03,1865.50,0.0
6,B,orig,leaf_rand_K10,async,10,128,952.80,976.35,920.49,21.03,100.0,274.46,197.24,76.55,,,1237.17,1041.17,0.0
6,B,orig,leaf_rand_K10,async_bulk,5,128,968.40,990.00,932.67,19.92,100.0,274.91,194.93,16.03,62.40,10.00,1243.31,984.43,0.0
6,B,orig,leaf_rand_K10,async_win,10,128,952.47,992.28,894.92,30.37,100.0,274.62,196.38,15.87,61.75,10.00,1226.84,968.35,0.0
6,B,orig,leaf_rand_K10,pread,5,128,969.13,1002.87,923.60,28.71,100.0,1119.09,196.27,924.76,,,2088.22,1893.89,0.0
6,B,orig,learned_markov_14,async,10,128,558.36,1142.86,483.09,316.87,100.0,278.58,196.87,81.31,,,840.75,638.95,0.0
6,B,orig,learned_markov_14,async_bulk,5,128,550.42,558.04,522.17,12.85,100.0,275.89,194.98,19.68,62.16,13.00,826.31,570.10,0.0
6,B,orig,learned_markov_14,async_win,10,128,552.90,591.29,512.25,27.44,100.0,277.36,196.00,19.25,62.29,13.00,829.14,571.69,0.0
6,B,orig,learned_markov_14,pread,5,128,555.66,559.39,525.04,15.65,100.0,1393.11,196.06,1197.88,,,1942.70,1746.64,0.0
6,B,orig,learned_markov_28,async,10,128,549.88,569.43,511.93,23.06,100.0,296.96,195.69,101.31,,,848.26,651.69,0.0
6,B,orig,learned_markov_28,async_bulk,5,128,527.43,555.91,481.77,26.21,100.0,302.68,198.71,40.10,63.81,27.00,830.11,569.26,0.0
6,B,orig,learned_markov_28,async_win,10,128,552.28,568.79,481.30,26.94,100.0,297.37,195.91,38.46,63.21,27.00,849.45,589.61,0.0
6,B,orig,learned_markov_28,pread,5,128,580.98,1328.44,553.29,376.42,100.0,2530.87,195.34,2335.53,,,3131.47,2934.54,0.0
6,C,orig,2d,async,10,128,628.57,656.23,622.95,11.67,100.0,264.81,195.84,68.55,,,894.63,697.26,0.0
6,C,orig,2d,async_bulk,5,128,656.66,658.35,586.71,28.33,100.0,264.59,196.51,6.95,61.05,2.00,921.44,663.65,0.0
6,C,orig,2d,async_win,10,128,626.68,665.36,590.83,22.72,100.0,264.61,196.29,6.98,61.16,2.00,892.79,633.81,0.0
6,C,orig,2d,pread,5,128,627.57,660.70,565.24,33.92,100.0,552.46,194.76,357.68,,,1173.74,978.98,0.0
6,C,orig,2e_K10,async,10,128,629.43,660.69,510.06,49.21,100.0,275.49,196.33,79.52,,,907.02,708.98,0.0
6,C,orig,2e_K10,async_bulk,5,128,623.55,651.85,561.25,32.39,100.0,274.07,196.22,16.69,60.86,8.00,894.56,640.39,0.0
6,C,orig,2e_K10,async_win,10,128,643.64,659.37,562.66,31.16,100.0,273.07,195.37,15.88,61.68,8.00,918.70,658.47,0.0
