seed,workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
6,YCh01,orig,2f_top14,async,10,128,405.11,467.60,391.26,30.44,100.0,257.97,173.89,84.44,663.05,489.22,0.0
6,YCh01,orig,2f_top14,pread,10,128,416.09,511.79,387.15,47.47,100.0,1453.18,176.49,1275.01,1870.73,1691.10,0.0
6,YCh01,orig,2f_top28,async,10,128,415.59,470.20,393.39,27.60,100.0,277.53,174.13,103.39,694.93,519.23,0.0
6,YCh01,orig,2f_top28,pread,10,128,425.62,499.65,391.88,37.34,100.0,2544.95,175.35,2365.48,2974.82,2796.67,0.0
6,YCh01,orig,baseline,baseline,10,128,864.74,910.54,831.80,27.47,0.0,0.00,0.00,0.00,864.74,864.74,0.0
6,YCh01,orig,layers_5,async,10,128,813.38,971.60,742.06,78.08,100.0,244.91,173.64,70.15,1061.24,884.65,0.0
6,YCh01,orig,layers_5,pread,10,128,812.20,863.28,805.58,21.55,100.0,613.86,173.79,438.00,1428.82,1254.62,0.0
6,YCh01,orig,layers_92,async,10,128,427.33,455.53,388.86,23.62,100.0,376.20,173.74,202.39,803.87,630.15,0.0
6,YCh01,orig,layers_92,pread,10,128,402.82,462.71,388.78,29.48,100.0,8142.64,174.31,7965.31,8563.39,8388.37,0.0
6,YCh01,orig,lp_shuf,pread,10,128,121.73,124.89,55.23,29.68,100.0,1561653.24,85.69,1561567.91,1561736.95,1561651.61,0.0
6,YCh01,orig,lp_sorted,pread,10,128,109.70,115.62,102.67,3.96,100.0,104289.95,85.96,104204.97,104400.25,104315.27,0.0
6,YCh01,orig,learned_markov_14,async,10,128,425.16,496.61,388.09,37.71,100.0,168.67,85.03,84.38,592.16,507.87,0.0
6,YCh01,orig,learned_markov_14,pread,10,128,429.69,478.68,391.47,27.11,100.0,1329.36,83.68,1248.99,1762.68,1681.89,0.0
6,YCh01,orig,learned_markov_28,async,10,128,414.75,493.36,390.70,37.78,100.0,189.00,83.89,104.50,605.68,520.66,0.0
6,YCh01,orig,learned_markov_28,pread,10,128,421.28,440.47,391.37,17.83,100.0,2482.98,84.17,2398.18,2904.87,2819.74,0.0
7,YCh01,orig,2d,async,10,128,572.12,970.30,498.68,220.30,100.0,378.55,175.24,203.10,955.15,776.52,0.0
7,YCh01,orig,2d,pread,10,128,541.61,582.98,509.31,22.00,100.0,8168.34,174.84,7993.44,8710.15,8534.94,0.0
7,YCh01,orig,2e_K10,async,10,128,547.73,575.90,536.67,15.85,100.0,393.08,174.48,218.18,940.50,767.11,0.0
7,YCh01,orig,2e_K10,pread,10,128,543.32,574.49,507.29,23.60,100.0,8920.33,175.76,8743.97,9470.60,9297.68,0.0
7,YCh01,orig,2e_K500,async,10,128,597.16,647.40,514.18,42.50,100.0,1223.15,175.13,1050.30,1845.52,1668.49,0.0
7,YCh01,orig,2e_K500,pread,10,128,628.80,683.68,595.09,34.73,100.0,54551.18,175.06,54372.78,55147.25,54968.86,0.0
7,YCh01,orig,2f_slru,async,10,128,104.92,113.51,101.54,4.44,100.0,42255.13,175.09,42080.60,42363.06,42188.54,0.0
7,YCh01,orig,2f_slru,pread,10,128,110.69,114.44,101.11,3.62,100.0,103373.44,176.47,103194.74,103483.98,103305.28,0.0
7,YCh01,orig,2f_top14,async,10,128,542.59,570.71,506.22,20.29,100.0,259.62,175.38,84.20,802.45,626.96,0.0
7,YCh01,orig,2f_top14,pread,10,128,547.58,574.22,504.07,26.42,100.0,1426.52,174.56,1248.34,1983.37,1807.60,0.0
7,YCh01,orig,2f_top28,async,10,128,556.61,575.40,498.18,24.28,100.0,280.50,175.12,105.14,835.35,661.00,0.0
7,YCh01,orig,2f_top28,pread,10,128,544.16,573.59,540.21,13.28,100.0,2566.16,174.85,2389.75,3121.80,2945.39,0.0
7,YCh01,orig,baseline,baseline,10,128,854.17,872.15,810.05,20.40,0.0,0.00,0.00,0.00,854.17,854.17,0.0
7,YCh01,orig,layers_5,async,10,128,859.13,875.50,801.40,24.74,100.0,245.38,175.21,70.04,1106.09,931.03,0.0
7,YCh01,orig,layers_5,pread,10,128,887.68,921.05,805.48,38.93,100.0,611.33,174.62,436.49,1499.65,1325.07,0.0
7,YCh01,orig,layers_92,async,10,128,546.25,577.04,537.00,15.71,100.0,378.03,175.38,201.37,939.49,767.23,0.0
7,YCh01,orig,layers_92,pread,10,128,552.45,578.14,473.53,31.43,100.0,8142.09,177.67,7963.38,8666.21,8489.53,0.0
7,YCh01,orig,lp_shuf,pread,10,128,121.56,127.92,52.52,30.87,100.0,1560919.04,87.53,1560831.54,1561008.09,1560920.59,0.0
7,YCh01,orig,lp_sorted,pread,10,128,111.17,114.72,100.59,3.79,100.0,101810.18,86.99,101723.19,101923.51,101836.53,0.0
7,YCh01,orig,learned_markov_14,async,10,128,544.61,572.46,536.99,13.48,100.0,168.99,84.81,85.16,712.45,630.52,0.0
7,YCh01,orig,learned_markov_14,pread,10,128,540.03,576.81,529.33,16.16,100.0,1307.88,84.84,1222.03,1858.32,1776.59,0.0
7,YCh01,orig,learned_markov_28,async,10,128,546.10,696.37,539.79,71.99,100.0,184.80,80.29,104.97,734.30,650.81,0.0
7,YCh01,orig,learned_markov_28,pread,10,128,549.13,571.36,479.34,25.85,100.0,2465.79,82.15,2383.50,3012.26,2929.22,0.0
