seed,workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,parse_us_median,ranges_median,e2e_median,e2e_warm_median,cold_pct_max
8,B,orig,leaf_freq_K10,async,10,128,564.00,594.35,493.89,35.54,100.0,273.41,197.35,75.41,,,837.50,638.85,0.0
8,B,orig,leaf_freq_K10,async_bulk,5,128,534.22,582.01,496.32,31.00,100.0,272.91,197.46,14.35,61.08,10.00,806.68,548.24,0.0
8,B,orig,leaf_freq_K10,async_win,10,128,548.75,591.75,497.94,28.52,100.0,272.95,196.41,15.23,60.95,10.00,819.98,564.18,0.0
8,B,orig,leaf_freq_K10,pread,5,128,561.96,575.42,530.02,18.62,100.0,1090.89,196.65,894.36,,,1651.17,1454.52,0.0
8,B,orig,leaf_rand_K10,async,10,128,533.37,568.25,494.42,22.87,100.0,274.52,198.76,75.15,,,808.38,608.73,0.0
8,B,orig,leaf_rand_K10,async_bulk,5,128,561.99,585.13,533.31,21.45,100.0,275.04,198.37,15.20,60.76,10.00,837.54,577.19,0.0
8,B,orig,leaf_rand_K10,async_win,10,128,532.87,585.59,496.45,26.12,100.0,275.05,197.76,15.21,61.39,10.00,807.81,547.43,0.0
8,B,orig,leaf_rand_K10,pread,5,128,507.02,580.84,491.75,36.93,100.0,1086.43,197.15,891.01,,,1584.42,1389.60,0.0
8,B,orig,learned_markov_14,async,10,128,565.25,627.74,533.48,37.72,100.0,276.12,197.12,78.96,,,843.65,646.05,0.0
8,B,orig,learned_markov_14,async_bulk,5,128,568.15,639.92,563.74,34.81,100.0,276.95,195.76,18.80,61.22,13.00,846.41,587.01,0.0
8,B,orig,learned_markov_14,async_win,10,128,566.85,628.91,533.47,35.74,100.0,279.02,197.32,19.55,61.27,13.00,844.73,586.22,0.0
8,B,orig,learned_markov_14,pread,5,128,538.63,654.45,531.23,55.34,100.0,1438.06,197.13,1242.02,,,1984.88,1787.73,0.0
8,B,orig,learned_markov_28,async,10,128,596.11,629.61,539.43,29.79,100.0,294.25,196.37,97.86,,,891.93,695.26,0.0
8,B,orig,learned_markov_28,async_bulk,5,128,570.83,632.14,531.64,43.52,100.0,294.14,197.23,35.56,61.72,27.00,864.37,604.95,0.0
8,B,orig,learned_markov_28,async_win,10,128,562.46,580.60,531.58,17.97,100.0,295.92,198.16,36.33,61.88,27.00,859.07,597.88,0.0
8,B,orig,learned_markov_28,pread,5,128,567.37,626.42,561.39,29.80,100.0,2540.42,198.07,2345.41,,,3125.53,2927.46,0.0
8,C,orig,2d,async,10,128,437.13,468.88,396.75,21.57,100.0,261.66,194.59,66.95,,,698.93,503.83,0.0
8,C,orig,2d,async_bulk,5,128,436.07,458.66,433.81,11.46,100.0,261.37,195.22,6.87,59.43,2.00,697.43,442.68,0.0
8,C,orig,2d,async_win,10,128,436.26,457.47,433.36,9.05,100.0,262.47,195.24,7.20,60.02,2.00,699.61,442.99,0.0
8,C,orig,2d,pread,5,128,463.14,464.97,391.57,28.49,100.0,539.19,195.76,344.32,,,1004.40,809.03,0.0
8,C,orig,2e_K10,async,10,128,173.98,177.84,172.23,1.92,100.0,273.24,195.31,77.60,,,446.68,251.53,0.0
8,C,orig,2e_K10,async_bulk,5,128,175.05,178.35,171.23,2.49,100.0,271.63,195.28,15.35,60.25,8.00,446.85,190.79,0.0
8,C,orig,2e_K10,async_win,10,128,173.57,175.72,171.58,1.39,100.0,271.00,195.12,15.61,60.43,8.00,444.61,189.25,0.0
8,C,orig,2e_K10,pread,5,128,172.22,173.54,167.38,2.20,100.0,1404.51,195.05,1210.03,,,1577.22,1382.97,0.0
8,C,orig,2e_K500,async,10,128,174.06,177.37,170.63,2.02,67.5,652.04,194.88,455.63,,,827.45,631.15,0.0
8,C,orig,2e_K500,async_bulk,5,128,173.09,176.38,169.64,2.39,47.9,496.77,194.58,222.49,81.30,90.00,671.66,395.45,0.0
8,C,orig,2e_K500,async_win,10,128,173.53,175.56,171.26,1.48,78.7,504.57,193.91,229.45,81.96,90.00,677.66,401.54,0.0
8,C,orig,2e_K500,pread,5,128,176.74,178.23,172.27,2.27,100.0,2406.70,194.73,2211.73,,,2583.44,2388.47,0.0
8,C,orig,2f_slru,async,10,128,88.90,90.38,86.70,1.22,100.0,992.08,194.57,798.44,,,1080.23,886.60,0.0
8,C,orig,2f_slru,async_bulk,5,128,756.44,756.57,687.39,27.48,13.3,361.59,193.59,40.15,127.21,2.00,1116.25,795.58,0.0
8,C,orig,2f_slru,async_win,10,128,88.45,89.72,86.22,1.16,100.0,549.45,195.66,225.94,127.92,16.00,637.22,314.40,0.0
8,C,orig,2f_slru,pread,5,128,86.37,87.53,84.73,1.11,100.0,2985.57,194.76,2790.82,,,3073.32,2878.57,0.0
8,C,orig,2f_top100,async,10,128,173.23,176.46,171.09,1.72,100.0,374.05,194.73,179.05,,,547.12,351.62,0.0
8,C,orig,2f_top100,async_bulk,5,128,173.44,174.86,171.70,1.15,100.0,332.10,195.23,71.37,65.22,32.00,506.06,244.91,0.0
8,C,orig,2f_top100,async_win,10,128,172.83,174.28,167.00,1.98,100.0,330.66,193.93,72.49,65.16,32.00,503.67,246.00,0.0
8,C,orig,2f_top100,pread,5,128,172.68,174.88,171.22,1.46,100.0,1316.63,193.43,1123.20,,,1487.85,1294.42,0.0
8,C,orig,2f_top14,async,10,128,172.68,173.66,170.59,1.06,100.0,272.25,194.80,77.89,,,445.02,250.11,0.0
8,C,orig,2f_top14,async_bulk,5,128,175.89,177.26,174.40,1.02,100.0,272.35,196.01,16.20,60.90,9.00,449.04,192.15,0.0
8,C,orig,2f_top14,async_win,10,128,174.38,176.41,171.16,1.65,100.0,273.41,195.12,17.36,61.10,9.00,448.02,191.99,0.0
8,C,orig,2f_top14,pread,5,128,172.17,174.59,171.17,1.30,100.0,1262.38,193.91,1068.96,,,1434.37,1240.95,0.0
8,C,orig,2f_top28,async,10,128,172.83,174.49,170.79,1.30,100.0,288.81,193.78,94.68,,,462.50,267.51,0.0
8,C,orig,2f_top28,async_bulk,5,128,174.04,174.83,171.53,1.17,100.0,283.48,195.38,26.57,61.76,13.00,458.42,200.96,0.0
8,C,orig,2f_top28,async_win,10,128,172.97,174.53,171.17,1.14,100.0,283.41,194.33,26.60,62.13,13.00,455.61,200.23,0.0
8,C,orig,2f_top28,pread,5,128,172.00,178.09,171.22,2.90,100.0,1263.71,193.92,1069.79,,,1435.71,1241.79,0.0
8,C,orig,2f_top500,async,10,128,87.88,90.12,85.98,1.38,100.0,955.61,194.20,759.85,,,1044.12,847.29,0.0
8,C,orig,2f_top500,async_bulk,5,128,756.66,759.46,594.07,63.71,13.3,322.58,195.29,38.96,89.66,2.00,1079.24,796.68,0.0
8,C,orig,2f_top500,async_win,10,128,87.39,88.62,85.04,1.00,100.0,513.60,195.05,230.30,89.60,16.00,601.44,317.36,0.0
8,C,orig,2f_top500,pread,5,128,86.75,87.82,85.29,0.88,100.0,2932.98,194.94,2738.05,,,3018.27,2823.34,0.0
8,C,orig,baseline,baseline,10,128,850.54,880.96,756.76,41.01,0.0,0.00,0.00,0.00,,,850.54,850.54,0.0
8,C,orig,layers_5,async,10,128,847.12,855.30,720.32,38.94,100.0,265.20,196.71,68.50,,,1111.33,915.68,0.0
8,C,orig,layers_5,async_bulk,5,128,814.28,817.58,812.98,1.75,100.0,263.58,195.80,7.39,60.38,2.00,1077.79,821.62,0.0
8,C,orig,layers_5,async_win,10,128,816.51,851.36,809.68,14.61,100.0,265.13,197.05,7.54,60.56,2.00,1081.26,824.06,0.0
8,C,orig,layers_5,pread,5,128,823.36,851.33,760.02,37.72,100.0,635.86,198.11,437.57,,,1460.24,1263.70,0.0
8,C,orig,layers_92,async,10,128,466.48,471.32,400.77,20.04,100.0,388.94,196.46,192.63,,,856.38,660.18,0.0
8,C,orig,layers_92,async_bulk,5,128,466.02,467.23,465.79,0.62,100.0,369.48,195.29,111.60,64.37,87.00,836.52,578.22,0.0
8,C,orig,layers_92,async_win,10,128,465.75,470.80,395.10,28.21,100.0,374.88,195.37,114.26,64.47,87.00,837.19,578.22,0.0
8,C,orig,layers_92,pread,5,128,469.30,472.43,413.81,22.24,100.0,8193.75,195.56,7998.23,,,8649.38,8452.87,0.0
8,C,orig,leaf_freq_K10,async,10,128,674.22,675.94,565.54,35.16,100.0,267.95,194.41,73.87,,,942.08,747.69,0.0
8,C,orig,leaf_freq_K10,async_bulk,5,128,561.77,565.00,558.08,2.50,100.0,268.68,195.90,12.04,60.71,6.00,830.38,573.52,0.0
8,C,orig,leaf_freq_K10,async_win,10,128,560.63,567.86,556.53,3.65,100.0,267.78,194.82,11.93,60.84,6.00,827.35,572.67,0.0
8,C,orig,leaf_freq_K10,pread,5,128,667.14,670.82,560.97,42.74,100.0,959.61,194.40,765.49,,,1626.75,1432.63,0.0
8,C,orig,leaf_rand_K10,async,10,128,854.46,862.88,825.10,10.36,100.0,271.49,195.00,75.62,,,1126.69,931.69,0.0
8,C,orig,leaf_rand_K10,async_bulk,5,128,823.92,832.70,823.75,3.94,100.0,270.42,195.07,14.96,61.10,10.00,1098.82,841.99,0.0
8,C,orig,leaf_rand_K10,async_win,10,128,851.10,858.63,751.33,31.04,100.0,271.24,194.56,15.29,60.74,10.00,1122.34,867.08,0.0
8,C,orig,leaf_rand_K10,pread,5,128,855.70,860.70,790.12,26.81,100.0,1029.35,194.36,834.65,,,1883.32,1690.69,0.0
8,C,orig,learned_markov_14,async,10,128,174.34,176.73,170.38,1.91,100.0,272.02,193.89,78.09,,,447.63,252.88,0.0
8,C,orig,learned_markov_14,async_bulk,5,128,174.35,175.06,172.62,0.86,100.0,273.87,194.66,16.58,60.98,9.00,447.77,191.15,0.0
8,C,orig,learned_markov_14,async_win,10,128,175.04,182.97,173.12,3.42,100.0,271.63,193.88,16.39,61.20,9.00,446.72,191.49,0.0
8,C,orig,learned_markov_14,pread,5,128,172.47,173.88,170.30,1.27,100.0,1277.82,195.02,1082.20,,,1448.12,1252.50,0.0
8,C,orig,learned_markov_28,async,10,128,172.96,179.04,171.10,3.18,100.0,290.68,194.91,95.36,,,463.05,268.05,0.0
8,C,orig,learned_markov_28,async_bulk,5,128,172.76,176.72,171.45,2.12,100.0,283.44,195.32,26.47,61.35,13.00,459.15,199.37,0.0
8,C,orig,learned_markov_28,async_win,10,128,173.61,174.84,166.04,2.89,100.0,282.68,195.17,26.44,61.88,13.00,454.92,199.50,0.0
8,C,orig,learned_markov_28,pread,5,128,171.89,173.15,171.45,0.68,100.0,1283.94,194.55,1086.80,,,1455.83,1258.48,0.0
8,C_hit,orig,2d,async,10,128,542.07,562.90,470.83,27.65,100.0,263.48,194.49,68.67,,,803.68,610.97,0.0
8,C_hit,orig,2d,async_bulk,5,128,545.55,667.31,507.37,66.46,100.0,262.77,193.14,7.65,61.03,3.00,808.32,553.57,0.0
8,C_hit,orig,2d,async_win,10,128,542.39,545.85,503.95,14.02,100.0,262.65,193.75,8.08,60.38,3.00,806.93,551.73,0.0
8,C_hit,orig,2d,pread,5,128,511.38,548.19,504.20,19.39,100.0,624.56,193.64,429.79,,,1139.21,942.72,0.0
8,C_hit,orig,2e_K10,async,10,128,511.08,535.49,476.60,19.35,100.0,274.64,194.89,79.94,,,784.94,590.82,0.0
8,C_hit,orig,2e_K10,async_bulk,5,128,540.48,547.53,502.10,16.70,100.0,271.74,195.34,15.07,60.52,6.00,812.61,557.31,0.0
8,C_hit,orig,2e_K10,async_win,10,128,525.91,576.96,466.72,37.50,100.0,270.38,194.30,15.59,60.16,6.00,796.50,541.49,0.0
8,C_hit,orig,2e_K10,pread,5,128,510.39,544.06,477.33,23.44,100.0,1161.03,194.24,967.51,,,1674.37,1477.90,0.0
8,C_hit,orig,2e_K500,async,10,128,571.88,578.83,505.89,28.79,43.9,858.22,195.53,663.29,,,1427.30,1231.92,0.0
8,C_hit,orig,2e_K500,async_bulk,5,128,573.74,578.50,509.07,26.28,100.0,628.38,195.15,344.43,91.18,139.00,1202.32,912.71,0.0
8,C_hit,orig,2e_K500,async_win,10,128,558.78,579.83,505.31,32.61,68.9,629.19,195.07,343.31,89.56,139.00,1185.31,901.66,0.0
8,C_hit,orig,2e_K500,pread,5,128,582.87,591.65,562.95,9.98,100.0,3363.54,193.91,3169.86,,,3946.41,3752.73,0.0
8,C_hit,orig,2f_slru,async,10,128,89.94,106.05,85.53,7.42,100.0,1581.83,223.73,1375.57,,,1670.84,1463.18,0.0
8,C_hit,orig,2f_slru,async_bulk,5,128,836.54,839.77,798.13,15.97,7.0,397.32,225.72,45.49,126.16,2.00,1233.86,882.33,0.0
8,C_hit,orig,2f_slru,async_win,10,128,89.91,92.03,87.32,1.55,100.0,763.27,222.59,417.70,126.62,29.00,853.86,508.40,0.0
8,C_hit,orig,2f_slru,pread,5,128,90.40,94.30,87.24,2.68,100.0,4779.37,224.82,4555.06,,,4866.61,4642.30,0.0
8,C_hit,orig,2f_top100,async,10,128,535.21,557.80,526.66,12.40,100.0,372.71,194.72,177.28,,,905.21,710.47,0.0
8,C_hit,orig,2f_top100,async_bulk,5,128,575.00,580.50,506.60,29.66,100.0,331.05,195.88,69.32,64.50,28.00,904.28,644.29,0.0
8,C_hit,orig,2f_top100,async_win,10,128,535.94,574.54,505.75,19.51,100.0,328.44,194.35,69.57,64.22,28.00,866.99,607.35,0.0
8,C_hit,orig,2f_top100,pread,5,128,528.14,531.88,524.75,2.68,100.0,1354.02,194.15,1163.34,,,1884.83,1695.09,0.0
8,C_hit,orig,2f_top14,async,10,128,512.70,559.72,449.69,30.66,100.0,273.32,195.39,77.56,,,786.09,591.70,0.0
8,C_hit,orig,2f_top14,async_bulk,5,128,543.32,580.64,506.83,27.15,100.0,270.47,195.64,14.81,60.42,6.00,813.79,558.13,0.0
8,C_hit,orig,2f_top14,async_win,10,128,572.36,580.23,503.22,31.24,100.0,270.07,195.20,14.82,60.29,6.00,844.88,587.14,0.0
8,C_hit,orig,2f_top14,pread,5,128,508.01,513.23,479.57,12.38,100.0,1062.33,195.19,868.69,,,1571.70,1380.08,0.0
8,C_hit,orig,2f_top28,async,10,128,547.49,576.07,508.65,22.87,100.0,288.09,194.36,94.34,,,833.24,642.47,0.0
8,C_hit,orig,2f_top28,async_bulk,5,128,529.23,1009.27,513.00,241.77,100.0,281.12,196.06,23.55,62.18,8.00,810.35,552.11,0.0
8,C_hit,orig,2f_top28,async_win,10,128,518.87,933.39,515.40,206.68,100.0,279.38,194.62,23.39,60.83,8.00,797.23,542.44,0.0
8,C_hit,orig,2f_top28,pread,5,128,579.89,584.86,514.96,32.90,100.0,1078.73,195.44,883.16,,,1649.84,1450.84,0.0
8,C_hit,orig,2f_top500,async,10,128,574.73,579.47,506.66,27.40,43.8,866.61,221.19,647.54,,,1441.86,1218.14,0.0
8,C_hit,orig,2f_top500,async_bulk,5,128,579.67,585.35,545.46,18.46,32.6,649.73,224.98,334.57,89.45,138.00,1229.07,915.22,0.0
8,C_hit,orig,2f_top500,async_win,10,128,574.60,578.74,509.87,26.34,32.6,646.79,223.22,341.39,89.97,138.00,1193.14,912.34,0.0
8,C_hit,orig,2f_top500,pread,5,128,581.55,592.36,547.16,16.54,100.0,3290.93,226.84,3105.09,,,3879.47,3697.63,0.0
8,C_hit,orig,baseline,baseline,10,128,988.89,998.94,920.78,24.39,0.0,0.00,0.00,0.00,,,988.89,988.89,0.0
8,C_hit,orig,layers_5,async,10,128,927.18,961.90,826.67,39.90,100.0,263.75,194.31,68.55,,,1190.93,995.51,0.0
8,C_hit,orig,layers_5,async_bulk,5,128,925.87,963.37,886.68,32.18,100.0,263.07,195.12,7.45,60.77,2.00,1187.84,933.32,0.0
8,C_hit,orig,layers_5,async_win,10,128,931.97,956.27,886.03,28.22,100.0,261.85,194.56,7.63,60.37,2.00,1195.94,939.72,0.0
8,C_hit,orig,layers_5,pread,5,128,924.38,928.18,887.86,15.22,100.0,642.13,194.71,447.94,,,1565.44,1371.45,0.0
8,C_hit,orig,layers_92,async,10,128,547.70,1079.16,540.81,266.81,100.0,388.34,194.38,193.95,,,938.81,745.31,0.0
8,C_hit,orig,layers_92,async_bulk,5,128,571.36,577.09,508.05,26.35,100.0,370.27,194.87,110.45,64.67,87.00,941.92,683.43,0.0
8,C_hit,orig,layers_92,async_win,10,128,554.61,941.81,503.08,212.70,100.0,369.04,194.06,109.54,64.92,87.00,925.50,667.19,0.0
8,C_hit,orig,layers_92,pread,5,128,507.63,667.27,469.51,84.09,100.0,8212.05,194.13,8016.34,,,8751.77,8558.12,0.0
8,C_hit,orig,leaf_freq_K10,async,10,128,993.27,1000.99,891.79,35.96,100.0,295.63,223.83,73.11,,,1269.92,1066.05,0.0
8,C_hit,orig,leaf_freq_K10,async_bulk,5,128,942.74,976.67,910.10,24.03,100.0,294.11,222.89,10.31,60.11,3.00,1236.85,953.49,0.0
8,C_hit,orig,leaf_freq_K10,async_win,10,128,941.15,969.80,840.55,37.95,100.0,295.50,224.36,10.45,59.88,3.00,1228.69,951.54,0.0
8,C_hit,orig,leaf_freq_K10,pread,5,128,988.04,1070.70,829.90,84.60,100.0,809.28,226.89,582.39,,,1792.33,1567.69,0.0
8,C_hit,orig,leaf_rand_K10,async,10,128,936.92,969.93,899.36,26.82,100.0,296.49,222.77,74.37,,,1218.84,1011.98,0.0
8,C_hit,orig,leaf_rand_K10,async_bulk,5,128,904.53,958.31,830.44,44.54,100.0,298.31,223.77,15.04,60.15,10.00,1201.32,918.93,0.0
8,C_hit,orig,leaf_rand_K10,async_win,10,128,940.54,974.56,854.62,42.90,100.0,298.94,224.03,15.18,59.93,10.00,1226.47,956.12,0.0
8,C_hit,orig,leaf_rand_K10,pread,5,128,974.70,992.23,899.70,33.19,100.0,1147.69,225.47,924.87,,,2099.26,1895.10,0.0
8,C_hit,orig,learned_markov_14,async,10,128,510.52,834.02,480.00,178.66,100.0,301.46,223.41,78.65,,,808.08,589.45,0.0
8,C_hit,orig,learned_markov_14,async_bulk,5,128,508.32,543.37,501.50,18.06,100.0,301.52,226.44,15.03,60.26,6.00,807.23,524.98,0.0
8,C_hit,orig,learned_markov_14,async_win,10,128,557.88,575.89,476.24,34.85,100.0,298.83,223.84,15.07,60.22,6.00,836.61,572.77,0.0
8,C_hit,orig,learned_markov_14,pread,5,128,513.01,719.99,507.73,103.87,100.0,1105.08,227.67,876.78,,,1615.35,1387.05,0.0
8,C_hit,orig,learned_markov_28,async,10,128,573.52,804.28,473.78,132.82,100.0,319.26,224.22,94.77,,,878.07,669.74,0.0
8,C_hit,orig,learned_markov_28,async_bulk,5,128,519.20,528.55,511.81,6.04,100.0,309.98,225.70,22.88,61.16,8.00,829.99,542.86,0.0
8,C_hit,orig,learned_markov_28,async_win,10,128,518.23,881.52,481.11,181.45,100.0,307.94,221.35,22.75,60.98,8.00,823.46,540.67,0.0
8,C_hit,orig,learned_markov_28,pread,5,128,516.56,521.17,483.37,14.00,100.0,1108.64,226.51,882.14,,,1625.20,1400.25,0.0
8,A,orig,lp_shuf,pread,5,128,97.97,98.48,96.96,0.65,100.0,257837.74,171.94,257668.24,,,257934.79,257765.29,0.0
8,A,orig,lp_sorted,pread,5,128,93.84,95.53,93.22,0.89,100.0,18140.45,171.32,17969.73,,,18233.67,18062.95,0.0
8,B,orig,lp_shuf,pread,5,128,99.09,100.67,98.29,0.94,100.0,267201.53,172.34,267029.18,,,267299.82,267127.47,0.0
8,B,orig,lp_sorted,pread,5,128,97.17,98.32,92.98,1.90,100.0,18514.72,171.27,18344.38,,,18607.70,18437.36,0.0
8,C,orig,lp_shuf,pread,5,128,93.66,95.68,92.24,1.37,100.0,28007.14,171.64,27834.56,,,28103.25,27930.67,0.0
8,C,orig,lp_sorted,pread,5,128,95.09,99.30,93.71,2.34,100.0,3013.36,172.50,2841.33,,,3108.45,2936.42,0.0
8,C_hit,orig,lp_shuf,pread,5,128,95.70,98.04,94.14,1.48,100.0,53260.06,170.35,53089.32,,,53355.33,53185.09,0.0
8,C_hit,orig,lp_sorted,pread,5,128,95.10,95.59,93.39,0.78,100.0,4677.55,171.99,4504.67,,,4772.82,4599.94,0.0
8,A,1gb,2d,async,10,128,380.69,422.26,373.66,21.79,100.0,277.76,187.94,89.38,,,658.90,469.30,0.0
8,A,1gb,2d,pread,5,128,479.48,482.46,389.23,44.06,100.0,2153.46,187.33,1964.24,,,2608.22,2421.55,0.0
8,A,1gb,2e_K10,async,10,128,379.70,647.59,376.26,143.33,100.0,288.77,187.84,100.54,,,668.04,480.27,0.0
8,A,1gb,2e_K10,pread,5,128,410.07,463.39,408.11,25.73,100.0,2902.29,187.28,2714.83,,,3358.74,3170.93,0.0
8,A,1gb,2e_K500,async,10,128,397.41,2600.73,394.19,1200.04,100.0,1033.57,188.76,842.85,,,1432.18,1241.46,0.0
8,A,1gb,2e_K500,pread,5,128,392.92,399.69,388.18,4.21,100.0,20704.22,187.30,20518.24,,,21092.40,20906.42,0.0
8,A,1gb,2f_slru,async,10,128,99.32,99.87,94.50,1.51,100.0,7170.99,230.05,6937.55,,,7270.75,7037.31,0.0
8,A,1gb,2f_slru,pread,5,128,99.21,100.99,97.96,1.10,100.0,18803.57,230.97,18572.59,,,18904.78,18673.80,0.0
8,A,1gb,2f_top100,async,10,128,412.37,425.69,407.85,6.23,100.0,381.42,189.26,191.69,,,797.79,605.83,0.0
8,A,1gb,2f_top100,pread,5,128,410.90,413.54,406.39,2.68,100.0,8970.02,187.32,8781.93,,,9383.21,9195.12,0.0
8,A,1gb,2f_top14,async,10,128,420.03,454.48,377.09,25.36,100.0,267.69,188.00,79.63,,,687.35,500.07,0.0
8,A,1gb,2f_top14,pread,5,128,412.43,435.15,378.15,19.75,100.0,1474.61,186.91,1289.01,,,1887.04,1701.44,0.0
8,A,1gb,2f_top28,async,10,128,380.77,411.31,376.76,12.70,100.0,286.49,187.80,98.72,,,667.69,479.76,0.0
8,A,1gb,2f_top28,pread,5,128,420.19,491.45,387.63,42.81,100.0,2745.98,188.48,2558.29,,,3166.17,2978.48,0.0
8,A,1gb,2f_top500,async,10,128,395.15,404.30,388.64,4.79,100.0,1037.84,229.32,810.38,,,1435.07,1206.61,0.0
8,A,1gb,2f_top500,pread,5,128,397.05,398.50,392.19,2.49,100.0,20277.05,230.30,20037.53,,,20675.87,20436.35,0.0
8,A,1gb,baseline,baseline,10,128,1058.54,1103.53,1010.99,31.87,0.0,0.00,0.00,0.00,,,1058.54,1058.54,0.0
8,A,1gb,layers_5,async,10,128,724.91,815.74,658.63,49.69,100.0,257.10,188.01,69.44,,,981.85,794.02,0.0
8,A,1gb,layers_5,pread,5,128,744.48,1598.05,656.86,439.05,100.0,662.70,187.77,475.74,,,1430.42,1246.30,0.0
8,A,1gb,layers_92,async,10,128,791.59,817.53,742.48,20.70,100.0,380.49,188.00,192.14,,,1173.51,986.43,0.0
8,A,1gb,layers_92,pread,5,128,773.25,787.61,685.42,37.34,100.0,8199.25,187.97,8009.57,,,8972.50,8782.82,0.0
8,A,1gb,leaf_freq_K10,async,10,128,1173.24,1830.01,1049.95,345.15,100.0,305.08,230.65,74.34,,,1478.76,1247.27,0.0
8,A,1gb,leaf_freq_K10,pread,5,128,1124.64,1150.35,1070.43,30.36,100.0,1153.74,230.02,925.91,,,2286.39,2056.37,0.0
8,A,1gb,leaf_rand_K10,async,10,128,1135.92,1208.32,1090.99,40.23,100.0,304.45,229.78,74.87,,,1438.82,1210.13,0.0
8,A,1gb,leaf_rand_K10,pread,5,128,1122.71,1176.41,1090.48,35.29,100.0,1155.34,230.50,924.84,,,2278.30,2047.11,0.0
8,A,ta,2d,async,10,128,579.00,583.83,572.92,3.28,88.8,294.62,187.37,107.13,,,874.64,686.66,0.0
8,A,ta,2d,pread,5,128,561.93,568.48,561.04,3.36,100.0,1000.33,187.43,817.37,,,1562.95,1379.46,0.0
8,A,ta,2e_K10,async,10,128,580.91,586.03,512.37,20.91,98.0,306.88,187.18,119.61,,,887.62,700.55,0.0
8,A,ta,2e_K10,pread,5,128,585.24,585.91,581.25,1.73,100.0,1993.70,187.87,1805.26,,,2579.67,2391.01,0.0
8,A,ta,2e_K500,async,10,128,601.94,893.10,493.40,144.83,27.9,894.29,188.61,705.44,,,1498.72,1309.89,0.0
8,A,ta,2e_K500,pread,5,128,499.82,519.40,434.54,31.07,100.0,17725.47,187.93,17538.13,,,18245.07,18057.73,0.0
8,A,ta,2f_slru,async,10,128,96.67,97.83,95.34,0.87,100.0,7100.39,187.82,6913.32,,,7196.69,7009.63,0.0
8,A,ta,2f_slru,pread,5,128,95.24,97.74,93.78,1.46,100.0,18042.14,187.36,17854.77,,,18137.38,17950.01,0.0
8,A,ta,2f_top100,async,10,128,582.66,587.50,578.26,3.34,100.0,382.36,188.88,194.51,,,967.19,779.33,0.0
8,A,ta,2f_top100,pread,5,128,581.48,585.90,515.61,27.13,100.0,8878.91,187.00,8691.03,,,9460.39,9272.51,0.0
8,A,ta,2f_top14,async,10,128,581.39,588.59,520.51,19.13,100.0,267.33,187.40,79.28,,,850.92,660.38,0.0
8,A,ta,2f_top14,pread,5,128,582.88,602.13,581.81,9.59,100.0,1328.04,185.75,1143.20,,,1909.85,1725.01,0.0
8,A,ta,2f_top28,async,10,128,580.07,583.24,517.57,24.92,100.0,285.69,188.01,96.62,,,864.87,677.57,0.0
8,A,ta,2f_top28,pread,5,128,578.47,582.52,514.12,26.35,100.0,2634.94,186.10,2448.84,,,3213.41,3027.31,0.0
8,A,ta,2f_top500,async,10,128,547.00,603.58,491.16,32.19,58.8,925.55,188.15,733.95,,,1508.33,1315.77,0.0
8,A,ta,2f_top500,pread,5,128,558.08,561.02,541.49,8.12,100.0,17803.09,187.07,17616.59,,,18361.69,18175.19,0.0
8,A,ta,baseline,baseline,10,128,807.00,817.18,684.56,41.35,0.0,0.00,0.00,0.00,,,807.00,807.00,0.0
8,A,ta,layers_5,async,10,128,598.95,3547.54,595.88,1606.36,100.0,256.19,188.16,68.37,,,855.08,667.67,0.0
8,A,ta,layers_5,pread,5,128,579.53,584.51,517.63,25.36,100.0,438.43,188.54,250.01,,,1016.14,829.54,0.0
8,A,ta,layers_92,async,10,128,574.25,762.97,567.07,99.95,100.0,352.81,187.76,164.94,,,930.11,741.82,0.0
8,A,ta,layers_92,pread,5,128,487.13,500.44,471.54,10.54,100.0,990.53,187.45,796.19,,,1480.10,1295.36,0.0
8,A,ta,leaf_freq_K10,async,10,128,787.25,791.11,695.71,28.10,100.0,263.44,188.00,75.15,,,1049.72,861.96,0.0
8,A,ta,leaf_freq_K10,pread,5,128,783.67,790.99,728.05,29.34,100.0,1112.03,187.78,921.74,,,1892.46,1703.77,0.0
8,A,ta,leaf_rand_K10,async,10,128,759.73,787.93,660.46,33.84,100.0,264.01,187.60,75.97,,,1021.04,836.75,0.0
8,A,ta,leaf_rand_K10,pread,5,128,762.05,796.14,754.11,17.82,100.0,1112.71,187.24,925.47,,,1872.50,1687.01,0.0
8,A,vacuum,2d,async,10,128,550.75,583.73,447.00,44.27,100.0,264.39,186.73,77.36,,,815.67,628.10,0.0
8,A,vacuum,2d,pread,5,128,552.42,583.75,520.92,23.44,100.0,1373.42,189.04,1184.38,,,1926.33,1737.29,0.0
8,A,vacuum,2e_K10,async,10,128,516.64,579.51,483.57,37.60,100.0,275.61,187.29,87.94,,,796.10,604.52,0.0
8,A,vacuum,2e_K10,pread,5,128,578.09,587.10,511.01,33.43,100.0,2096.90,188.17,1908.29,,,2676.45,2487.84,0.0
8,A,vacuum,2e_K500,async,10,128,396.77,520.79,356.15,57.47,32.0,878.51,187.29,691.10,,,1365.33,1177.57,0.0
