seed,workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
9,YC,orig,lp_shuf,pread,10,128,118.84,121.65,99.57,6.29,100.0,1567765.02,84.28,1567681.26,1567881.81,1567798.06,0.0
9,YC,orig,lp_sorted,pread,10,128,106.53,108.58,100.20,3.02,100.0,104006.73,78.94,103928.17,104109.88,104031.32,0.0
9,YC,orig,learned_markov_14,async,10,128,404.27,412.40,367.44,12.78,100.0,164.05,79.71,84.24,571.90,488.04,0.0
9,YC,orig,learned_markov_14,pread,10,128,403.11,411.20,374.98,13.34,100.0,1328.44,82.88,1248.76,1721.01,1641.88,0.0
9,YC,orig,learned_markov_28,async,10,128,403.52,415.32,365.40,13.41,100.0,185.89,84.42,103.59,589.28,506.83,0.0
9,YC,orig,learned_markov_28,pread,10,128,404.97,410.90,376.53,9.32,100.0,2511.03,82.56,2427.40,2914.86,2832.57,0.0
10,YC,orig,2d,async,10,128,665.41,671.33,631.22,13.70,100.0,341.29,141.95,199.19,1003.82,862.17,0.0
10,YC,orig,2d,pread,10,128,633.30,640.19,629.84,3.70,100.0,8134.98,142.29,7993.02,8768.72,8626.76,0.0
10,YC,orig,2e_K10,async,10,128,661.32,666.87,528.39,39.90,100.0,355.31,142.34,213.17,1016.08,873.69,0.0
10,YC,orig,2e_K10,pread,10,128,661.49,664.49,598.65,20.40,100.0,9049.85,143.01,8902.67,9702.56,9556.26,0.0
10,YC,orig,2e_K500,async,10,128,650.90,693.69,577.87,43.87,100.0,1157.18,143.05,1015.53,1807.57,1665.95,0.0
10,YC,orig,2e_K500,pread,10,128,653.79,656.92,586.30,26.96,100.0,51789.57,143.40,51645.04,52443.99,52299.46,0.0
10,YC,orig,2f_slru,async,10,128,101.72,103.19,99.23,1.23,100.0,42086.55,142.54,41943.48,42187.56,42044.49,0.0
10,YC,orig,2f_slru,pread,10,128,106.42,111.46,100.42,3.56,100.0,103392.11,142.27,103248.65,103502.46,103359.01,0.0
10,YC,orig,2f_top14,async,10,128,632.46,637.25,597.88,16.90,100.0,226.22,142.30,84.27,859.43,717.26,0.0
10,YC,orig,2f_top14,pread,10,128,634.89,664.04,570.56,29.76,100.0,1418.93,142.58,1276.38,2052.25,1910.28,0.0
10,YC,orig,2f_top28,async,10,128,619.71,639.60,599.33,16.57,100.0,246.75,142.73,104.25,866.00,722.52,0.0
10,YC,orig,2f_top28,pread,10,128,631.68,636.04,496.26,40.99,100.0,2607.77,143.13,2463.33,3210.62,3066.07,0.0
10,YC,orig,baseline,baseline,10,128,1123.12,1150.63,1065.89,26.20,0.0,0.00,0.00,0.00,1123.12,1123.12,0.0
10,YC,orig,layers_5,async,10,128,1091.42,1097.56,1060.34,15.03,100.0,212.58,142.66,70.30,1302.78,1160.86,0.0
10,YC,orig,layers_5,pread,10,128,1077.59,1115.73,956.14,43.89,100.0,586.38,142.19,444.42,1662.12,1519.26,0.0
10,YC,orig,layers_92,async,10,128,632.72,661.25,629.56,11.84,100.0,342.54,141.76,199.35,972.91,830.12,0.0
10,YC,orig,layers_92,pread,10,128,635.51,650.55,631.23,7.89,100.0,8062.88,141.99,7921.94,8697.49,8556.56,0.0
10,YC,orig,lp_shuf,pread,10,128,119.49,123.12,109.93,4.50,100.0,1566560.21,83.15,1566479.21,1566672.67,1566591.66,0.0
10,YC,orig,lp_sorted,pread,10,128,106.39,109.96,99.88,3.31,100.0,101611.85,85.39,101526.45,101717.14,101631.76,0.0
10,YC,orig,learned_markov_14,async,10,128,605.02,638.26,527.10,31.43,100.0,167.92,84.40,84.43,776.88,690.15,0.0
10,YC,orig,learned_markov_14,pread,10,128,604.35,634.74,505.42,36.46,100.0,1335.47,84.66,1250.45,1937.75,1854.45,0.0
10,YC,orig,learned_markov_28,async,10,128,632.41,638.99,564.92,28.23,100.0,187.72,83.59,104.44,818.67,737.23,0.0
10,YC,orig,learned_markov_28,pread,10,128,621.46,639.46,565.09,24.51,100.0,2534.57,84.26,2452.99,3146.44,3058.82,0.0
