workload,db,strategy,arm,metric,n_seeds,mean_pct,median_pct,ci_lo,ci_hi,min_pct,max_pct,sign_consistency,verdict,per_seed
A,orig,2f_top28,pread,first_query_us,10,-49.93,-39.22,-63.51,-37.65,-81.46,-28.06,10/10,robust,seed01=-28.1;seed02=-36.8;seed03=-39.6;seed04=-41.8;seed05=-80.6;seed06=-79.7;seed07=-36.0;seed08=-36.5;seed09=-38.9;seed10=-81.5
A,orig,2f_top500,async,e2e_us,10,102.68,81.02,53.69,174.75,17.63,401.43,10/10,robust,seed01=135.2;seed02=94.3;seed03=85.3;seed04=60.6;seed05=25.1;seed06=401.4;seed07=89.5;seed08=76.8;seed09=41.0;seed10=17.6
A,orig,2f_top500,async,e2e_warm_us,10,83.29,62.37,35.12,155.42,2.51,385.21,10/10,robust,seed01=100.4;seed02=75.0;seed03=67.8;seed04=42.4;seed05=6.5;seed06=385.2;seed07=73.6;seed08=56.9;seed09=22.5;seed10=2.5
A,orig,2f_top500,async,first_query_us,10,-15.08,-38.03,-61.9,61.39,-81.08,310.11,9/10,directional,seed01=-63.2;seed02=-31.4;seed03=-32.4;seed04=-37.6;seed05=-80.5;seed06=310.1;seed07=-18.8;seed08=-38.5;seed09=-77.5;seed10=-81.1
A,orig,2f_top500,pread,e2e_us,10,2500.95,2262.77,2117.59,2980.27,1791.79,4201.56,10/10,robust,seed01=4201.6;seed02=3454.3;seed03=2134.0;seed04=1791.8;seed05=2243.2;seed06=2154.4;seed07=2502.6;seed08=2282.4;seed09=2354.0;seed10=1891.3
A,orig,2f_top500,pread,e2e_warm_us,10,2480.68,2243.56,2099.28,2956.97,1773.54,4166.39,10/10,robust,seed01=4166.4;seed02=3437.0;seed03=2116.3;seed04=1773.5;seed05=2224.9;seed06=2133.1;seed07=2485.9;seed08=2262.2;seed09=2331.3;seed10=1876.1
A,orig,2f_top500,pread,first_query_us,10,-60.97,-70.84,-73.56,-47.79,-81.92,-30.35,10/10,robust,seed01=-63.8;seed02=-30.3;seed03=-37.7;seed04=-81.9;seed05=-80.5;seed06=-79.5;seed07=-38.0;seed08=-38.9;seed09=-77.9;seed10=-81.2
A,orig,layers_5,async,e2e_us,10,13.87,19.64,3.74,23.2,-12.86,35.26,7/10,robust,seed01=16.2;seed02=-3.9;seed03=35.3;seed04=22.4;seed05=28.5;seed06=21.5;seed07=22.3;seed08=-8.5;seed09=-12.9;seed10=17.7
A,orig,layers_5,async,e2e_warm_us,10,-4.79,3.76,-15.49,5.19,-30.52,18.46,6/10,tie,seed01=-13.4;seed02=-22.2;seed03=18.5;seed04=4.7;seed05=9.5;seed06=5.4;seed07=5.8;seed08=-28.5;seed09=-30.5;seed10=2.9
A,orig,layers_5,async,first_query_us,10,-13.41,-3.35,-24.58,-2.92,-38.98,9.94,8/10,robust,seed01=-27.6;seed02=-32.2;seed03=9.9;seed04=-2.2;seed05=2.0;seed06=-2.3;seed07=-2.2;seed08=-36.3;seed09=-39.0;seed10=-4.4
A,orig,layers_5,pread,e2e_us,10,55.05,58.3,45.72,64.21,32.75,81.16,10/10,robust,seed01=52.5;seed02=40.5;seed03=81.2;seed04=58.5;seed05=63.9;seed06=63.9;seed07=66.0;seed08=33.2;seed09=32.8;seed10=58.1
A,orig,layers_5,pread,e2e_warm_us,10,36.44,41.9,26.39,46.36,13.07,64.22,10/10,robust,seed01=23.8;seed02=22.4;seed03=64.2;seed04=40.9;seed05=45.0;seed06=47.4;seed07=49.2;seed08=13.1;seed09=15.4;seed10=42.9
A,orig,layers_5,pread,first_query_us,10,-17.06,-2.4,-31.66,-3.83,-63.75,10.74,9/10,robust,seed01=-63.7;seed02=-32.2;seed03=10.7;seed04=-2.6;seed05=-2.2;seed06=-2.1;seed07=-1.7;seed08=-36.3;seed09=-38.7;seed10=-1.7
A,orig,leaf_freq_K10,async,e2e_us,10,15.95,27.76,-0.4,30.52,-29.14,48.05,7/10,directional,seed01=48.0;seed02=32.1;seed03=29.4;seed04=24.3;seed05=-20.8;seed06=-9.9;seed07=30.1;seed08=27.5;seed09=28.1;seed10=-29.1
A,orig,leaf_freq_K10,async,e2e_warm_us,10,-3.37,7.82,-18.22,10.04,-43.69,14.25,7/10,directional,seed01=12.8;seed02=14.2;seed03=13.1;seed04=6.1;seed05=-39.5;seed06=-26.4;seed07=14.0;seed08=7.4;seed09=8.2;seed10=-43.7
A,orig,leaf_freq_K10,async,first_query_us,10,-12.62,-1.17,-27.04,0.41,-52.84,5.56,7/10,directional,seed01=-2.3;seed02=5.1;seed03=3.9;seed04=-1.3;seed05=-47.5;seed06=-34.8;seed07=5.6;seed08=-1.0;seed09=-1.1;seed10=-52.8
A,orig,leaf_freq_K10,pread,e2e_us,10,119.02,123.23,94.99,146.91,57.9,217.21,10/10,robust,seed01=217.2;seed02=136.7;seed03=129.3;seed04=107.3;seed05=80.6;seed06=81.6;seed07=127.0;seed08=119.5;seed09=133.0;seed10=57.9
A,orig,leaf_freq_K10,pread,e2e_warm_us,10,99.63,105.13,77.77,124.05,44.14,182.99,10/10,robust,seed01=183.0;seed02=118.5;seed03=111.6;seed04=89.8;seed05=61.7;seed06=65.7;seed07=110.4;seed08=99.9;seed09=111.5;seed10=44.1
A,orig,leaf_freq_K10,pread,first_query_us,10,-11.9,-1.18,-25.71,0.49,-50.37,5.58,7/10,directional,seed01=-1.9;seed02=5.5;seed03=3.7;seed04=-0.9;seed05=-43.4;seed06=-34.8;seed07=5.6;seed08=-1.4;seed09=-1.0;seed10=-50.4
A,orig,leaf_rand_K10,async,e2e_us,10,29.07,27.34,25.22,34.17,21.49,48.78,10/10,robust,seed01=48.8;seed02=31.9;seed03=31.8;seed04=23.4;seed05=25.2;seed06=23.8;seed07=27.1;seed08=27.6;seed09=29.7;seed10=21.5
A,orig,leaf_rand_K10,async,e2e_warm_us,10,9.52,7.76,7.58,11.65,5.72,14.84,10/10,robust,seed01=12.6;seed02=14.4;seed03=14.8;seed04=5.7;seed05=6.9;seed06=7.3;seed07=11.6;seed08=7.3;seed09=8.2;seed10=6.2
A,orig,leaf_rand_K10,async,first_query_us,10,0.32,-1.22,-1.34,2.2,-2.44,5.55,7/10,directional,seed01=-2.4;seed02=5.1;seed03=5.5;seed04=-1.7;seed05=-1.2;seed06=-1.2;seed07=3.0;seed08=-1.4;seed09=-1.0;seed10=-1.5
A,orig,leaf_rand_K10,pread,e2e_us,10,129.48,119.99,115.88,148.56,104.13,206.03,10/10,robust,seed01=206.0;seed02=135.7;seed03=137.3;seed04=104.1;seed05=112.1;seed06=119.1;seed07=119.9;seed08=120.0;seed09=131.1;seed10=109.2
A,orig,leaf_rand_K10,pread,e2e_warm_us,10,110.14,102.88,98.44,125.77,86.57,171.4,10/10,robust,seed01=171.4;seed02=118.1;seed03=120.3;seed04=86.6;seed05=93.7;seed06=102.5;seed07=103.2;seed08=99.9;seed09=110.9;seed10=94.7
A,orig,leaf_rand_K10,pread,first_query_us,10,0.82,-1.17,-1.43,3.93,-2.44,12.09,7/10,directional,seed01=-2.4;seed02=6.2;seed03=12.1;seed04=-1.4;seed05=-0.7;seed06=-1.1;seed07=-1.9;seed08=-1.3;seed09=-1.3;seed10=0.1
B,orig,2d,async,e2e_us,10,-7.06,-9.98,-15.61,5.08,-23.73,41.7,9/10,directional,seed01=-7.7;seed02=-6.1;seed03=-13.9;seed04=-12.3;seed05=-23.7;seed06=-18.8;seed07=-4.6;seed08=41.7;seed09=-5.2;seed10=-20.0
B,orig,2d,async,e2e_warm_us,10,-25.63,-31.1,-32.85,-15.93,-41.56,11.03,9/10,robust,seed01=-31.9;seed02=-22.8;seed03=-30.3;seed04=-32.3;seed05=-41.6;seed06=-33.7;seed07=-15.5;seed08=11.0;seed09=-24.2;seed10=-35.1
B,orig,2d,async,first_query_us,10,-36.94,-40.53,-42.93,-28.44,-50.52,-3.05,10/10,robust,seed01=-43.7;seed02=-31.7;seed03=-39.4;seed04=-41.7;seed05=-50.5;seed06=-42.5;seed07=-37.1;seed08=-3.1;seed09=-36.0;seed10=-43.8
B,orig,2d,pread,e2e_us,10,176.86,159.39,152.05,211.08,140.2,312.5,10/10,robust,seed01=213.8;seed02=163.8;seed03=155.0;seed04=166.5;seed05=140.2;seed06=147.2;seed07=142.1;seed08=312.5;seed09=179.0;seed10=148.5
B,orig,2d,pread,e2e_warm_us,10,157.88,140.84,135.38,189.07,122.64,282.77,10/10,robust,seed01=189.2;seed02=145.5;seed03=136.1;seed04=146.4;seed05=122.6;seed06=131.9;seed07=128.6;seed08=282.8;seed09=162.1;seed10=133.7
B,orig,2d,pread,first_query_us,10,-37.45,-40.05,-43.74,-28.87,-51.57,-3.76,10/10,robust,seed01=-44.5;seed02=-31.9;seed03=-38.1;seed04=-42.0;seed05=-51.6;seed06=-46.3;seed07=-36.7;seed08=-3.8;seed09=-35.6;seed10=-44.1
B,orig,2e_K10,async,e2e_us,10,-6.93,-10.65,-14.59,4.39,-20.53,39.39,9/10,directional,seed01=-5.8;seed02=-4.6;seed03=-10.1;seed04=-11.2;seed05=-20.5;seed06=-15.4;seed07=-14.4;seed08=39.4;seed09=-7.4;seed10=-19.4
B,orig,2e_K10,async,e2e_warm_us,10,-25.96,-29.11,-31.7,-17.43,-38.1,8.68,9/10,robust,seed01=-30.3;seed02=-23.8;seed03=-27.6;seed04=-31.2;seed05=-38.1;seed06=-30.7;seed07=-27.9;seed08=8.7;seed09=-24.7;seed10=-33.9
B,orig,2e_K10,async,first_query_us,10,-37.28,-39.4,-42.38,-30.11,-48.44,-8.69,10/10,robust,seed01=-43.8;seed02=-34.2;seed03=-37.9;seed04=-41.9;seed05=-48.4;seed06=-40.9;seed07=-37.2;seed08=-8.7;seed09=-35.9;seed10=-44.0
B,orig,2e_K10,pread,e2e_us,10,275.32,249.66,240.06,322.19,218.1,456.68,10/10,robust,seed01=336.6;seed02=249.1;seed03=250.2;seed04=262.9;seed05=229.6;seed06=231.3;seed07=218.1;seed08=456.7;seed09=281.4;seed10=237.1
B,orig,2e_K10,pread,e2e_warm_us,10,256.24,232.42,223.63,299.96,204.66,425.77,10/10,robust,seed01=311.8;seed02=232.8;seed03=232.0;seed04=242.4;seed05=211.6;seed06=216.5;seed07=204.7;seed08=425.8;seed09=262.7;seed10=222.0
B,orig,2e_K10,pread,first_query_us,10,-36.57,-39.95,-42.36,-28.14,-47.75,-2.44,10/10,robust,seed01=-44.3;seed02=-31.6;seed03=-38.2;seed04=-41.7;seed05=-47.7;seed06=-42.4;seed07=-37.4;seed08=-2.4;seed09=-36.1;seed10=-43.8
B,orig,2e_K500,async,e2e_us,10,63.53,64.11,44.96,81.53,17.06,108.74,10/10,robust,seed01=103.7;seed02=65.6;seed03=70.4;seed04=38.5;seed05=62.7;seed06=62.1;seed07=17.1;seed08=108.7;seed09=85.7;seed10=20.9
B,orig,2e_K500,async,e2e_warm_us,10,43.72,46.39,27.25,59.14,3.14,79.03,10/10,robust,seed01=79.0;seed02=47.8;seed03=53.1;seed04=17.9;seed05=44.9;seed06=42.6;seed07=3.1;seed08=77.8;seed09=64.8;seed10=6.0
B,orig,2e_K500,async,first_query_us,10,-55.44,-47.06,-67.75,-43.95,-82.63,-33.66,10/10,robust,seed01=-38.0;seed02=-38.7;seed03=-37.4;seed04=-79.9;seed05=-45.4;seed06=-48.7;seed07=-82.6;seed08=-68.7;seed09=-33.7;seed10=-81.3
B,orig,2e_K500,pread,e2e_us,10,2307.4,2033.4,1990.21,2697.9,1655.02,3746.99,10/10,robust,seed01=2551.6;seed02=2425.9;seed03=2810.1;seed04=2021.2;seed05=1990.0;seed06=1826.3;seed07=1655.0;seed08=3747.0;seed09=2001.4;seed10=2045.6
B,orig,2e_K500,pread,e2e_warm_us,10,2288.31,2015.89,1973.72,2675.98,1641.48,3715.94,10/10,robust,seed01=2526.9;seed02=2410.6;seed03=2791.6;seed04=2000.8;seed05=1972.4;seed06=1807.2;seed07=1641.5;seed08=3715.9;seed09=1985.2;seed10=2031.0
B,orig,2e_K500,pread,first_query_us,10,-59.73,-57.88,-71.8,-47.99,-82.55,-37.89,10/10,robust,seed01=-37.9;seed02=-46.6;seed03=-38.0;seed04=-79.7;seed05=-42.5;seed06=-80.9;seed07=-82.6;seed08=-69.2;seed09=-38.7;seed10=-81.3
B,orig,2f_slru,async,e2e_us,10,740.77,667.56,657.69,849.39,597.66,1151.88,10/10,robust,seed01=907.2;seed02=651.6;seed03=675.3;seed04=709.1;seed05=651.2;seed06=659.8;seed07=597.7;seed08=1151.9;seed09=750.3;seed10=653.6
B,orig,2f_slru,async,e2e_warm_us,10,721.79,650.2,640.84,827.41,580.97,1121.43,10/10,robust,seed01=882.1;seed02=634.8;seed03=657.6;seed04=690.2;seed05=633.3;seed06=642.8;seed07=581.0;seed08=1121.4;seed09=736.2;seed10=638.5
B,orig,2f_slru,async,first_query_us,10,-88.69,-89.65,-89.82,-87.21,-90.63,-83.07,10/10,robust,seed01=-86.4;seed02=-89.8;seed03=-89.5;seed04=-89.2;seed05=-89.9;seed06=-89.8;seed07=-90.6;seed08=-83.1;seed09=-88.6;seed10=-89.9
B,orig,2f_slru,pread,e2e_us,10,2020.27,1851.15,1813.86,2289.59,1673.72,3043.41,10/10,robust,seed01=2409.6;seed02=1825.3;seed03=1862.6;seed04=1874.5;seed05=1805.7;seed06=1839.7;seed07=1673.7;seed08=3043.4;seed09=2096.1;seed10=1771.9
B,orig,2f_slru,pread,e2e_warm_us,10,2000.83,1833.82,1796.67,2266.68,1656.54,3013.83,10/10,robust,seed01=2384.5;seed02=1811.0;seed03=1843.5;seed04=1854.9;seed05=1787.9;seed06=1824.1;seed07=1656.5;seed08=3013.8;seed09=2074.7;seed10=1757.4
B,orig,2f_slru,pread,first_query_us,10,-88.76,-89.59,-89.9,-87.31,-90.63,-83.42,10/10,robust,seed01=-86.3;seed02=-89.9;seed03=-89.3;seed04=-89.2;seed05=-90.1;seed06=-89.9;seed07=-90.6;seed08=-83.4;seed09=-88.6;seed10=-90.1
B,orig,2f_top100,async,e2e_us,10,-0.06,-1.09,-15.13,15.25,-50.21,55.09,6/10,tie,seed01=7.5;seed02=4.1;seed03=-1.2;seed04=-1.0;seed05=-6.2;seed06=-4.5;seed07=-50.2;seed08=55.1;seed09=5.4;seed10=-9.6
B,orig,2f_top100,async,e2e_warm_us,10,-19.05,-19.29,-32.24,-6.42,-63.92,24.92,9/10,robust,seed01=-16.6;seed02=-14.0;seed03=-18.7;seed04=-19.9;seed05=-24.1;seed06=-20.1;seed07=-63.9;seed08=24.9;seed09=-13.4;seed10=-24.7
B,orig,2f_top100,async,first_query_us,10,-41.78,-41.12,-53.31,-32.01,-82.57,-9.49,10/10,robust,seed01=-44.3;seed02=-34.1;seed03=-40.4;seed04=-41.9;seed05=-44.5;seed06=-40.2;seed07=-82.6;seed08=-9.5;seed09=-35.9;seed10=-44.5
B,orig,2f_top100,pread,e2e_us,10,984.68,910.95,882.79,1117.8,809.3,1484.81,10/10,robust,seed01=1178.2;seed02=936.0;seed03=881.8;seed04=976.0;seed05=833.5;seed06=885.9;seed07=809.3;seed08=1484.8;seed09=994.7;seed10=866.7
B,orig,2f_top100,pread,e2e_warm_us,10,966.19,893.58,866.51,1095.93,795.12,1454.01,10/10,robust,seed01=1154.3;seed02=917.7;seed03=868.1;seed04=956.8;seed05=815.5;seed06=869.5;seed07=795.1;seed08=1454.0;seed09=979.4;seed10=851.5
B,orig,2f_top100,pread,first_query_us,10,-41.45,-42.04,-53.3,-30.55,-82.64,-4.41,10/10,robust,seed01=-43.9;seed02=-33.9;seed03=-37.4;seed04=-41.7;seed05=-47.9;seed06=-42.4;seed07=-82.6;seed08=-4.4;seed09=-35.6;seed10=-44.7
