workload,db,strategy,arm,metric,n_seeds,mean_pct,median_pct,ci_lo,ci_hi,min_pct,max_pct,sign_consistency,verdict,per_seed
A,ta,2e_K500,pread,e2e_warm_us,10,2060.0,2193.6,1785.14,2339.91,1409.05,2913.31,10/10,robust,seed01=2433.1;seed02=2266.8;seed03=2154.0;seed04=1544.7;seed05=2233.2;seed06=1409.1;seed07=1530.2;seed08=2280.2;seed09=2913.3;seed10=1835.3
A,ta,2e_K500,pread,first_query_us,10,-61.87,-70.83,-72.99,-49.53,-84.37,-28.16,10/10,robust,seed01=-72.7;seed02=-28.2;seed03=-76.5;seed04=-46.6;seed05=-76.1;seed06=-84.4;seed07=-49.1;seed08=-36.1;seed09=-69.0;seed10=-80.0
A,ta,2f_slru,async,e2e_us,10,795.06,854.7,679.89,912.6,525.15,1143.38,10/10,robust,seed01=991.1;seed02=864.8;seed03=848.2;seed04=579.5;seed05=861.2;seed06=525.2;seed07=573.3;seed08=867.0;seed09=1143.4;seed10=697.0
A,ta,2f_slru,async,e2e_warm_us,10,777.01,836.09,663.73,893.04,510.45,1121.01,10/10,robust,seed01=970.3;seed02=845.9;seed03=829.7;seed04=566.4;seed05=842.4;seed06=510.4;seed07=558.5;seed08=844.0;seed09=1121.0;seed10=681.4
A,ta,2f_slru,async,first_query_us,10,-88.05,-87.29,-89.56,-86.51,-91.61,-83.57,10/10,robust,seed01=-85.4;seed02=-87.0;seed03=-87.4;seed04=-90.9;seed05=-87.1;seed06=-91.6;seed07=-91.0;seed08=-87.2;seed09=-83.6;seed10=-89.3
A,ta,2f_slru,pread,e2e_us,10,2086.79,2232.5,1808.0,2373.07,1412.74,2930.38,10/10,robust,seed01=2552.8;seed02=2270.5;seed03=2263.4;seed04=1550.1;seed05=2230.8;seed06=1412.7;seed07=1563.1;seed08=2234.2;seed09=2930.4;seed10=1860.0
A,ta,2f_slru,pread,e2e_warm_us,10,2066.93,2211.48,1790.08,2351.75,1398.05,2907.62,10/10,robust,seed01=2532.4;seed02=2251.5;seed03=2227.1;seed04=1537.0;seed05=2211.8;seed06=1398.1;seed07=1548.4;seed08=2211.1;seed09=2907.6;seed10=1844.4
A,ta,2f_slru,pread,first_query_us,10,-88.07,-87.38,-89.63,-86.49,-91.66,-83.62,10/10,robust,seed01=-85.0;seed02=-86.9;seed03=-87.5;seed04=-91.0;seed05=-87.3;seed06=-91.7;seed07=-91.1;seed08=-87.2;seed09=-83.6;seed10=-89.4
A,vacuum,2e_K10,async,e2e_us,10,-30.63,-26.56,-43.24,-17.15,-61.92,12.55,9/10,robust,seed01=12.6;seed02=-28.0;seed03=-25.1;seed04=-34.9;seed05=-61.9;seed06=-57.6;seed07=-14.0;seed08=-23.8;seed09=-23.6;seed10=-50.0
A,vacuum,2e_K10,async,e2e_warm_us,10,-46.34,-42.22,-58.64,-33.77,-75.13,-8.21,10/10,robust,seed01=-8.2;seed02=-43.8;seed03=-38.3;seed04=-49.0;seed05=-75.1;seed06=-74.2;seed07=-31.4;seed08=-40.6;seed09=-35.3;seed10=-67.4
A,vacuum,2e_K10,async,first_query_us,10,-55.73,-51.5,-67.84,-43.8,-83.47,-21.18,10/10,robust,seed01=-21.2;seed02=-53.6;seed03=-46.5;seed04=-58.1;seed05=-83.5;seed06=-82.7;seed07=-41.1;seed08=-49.4;seed09=-43.1;seed10=-78.1
A,vacuum,2e_K10,pread,e2e_us,10,165.47,155.45,145.26,188.03,117.57,240.04,10/10,robust,seed01=240.0;seed02=186.9;seed03=152.0;seed04=158.4;seed05=117.6;seed06=124.3;seed07=193.5;seed08=152.5;seed09=143.5;seed10=185.9
A,vacuum,2e_K10,pread,e2e_warm_us,10,149.86,141.66,130.62,171.02,104.48,219.44,10/10,robust,seed01=219.4;seed02=171.4;seed03=139.2;seed04=144.1;seed05=104.5;seed06=107.7;seed07=176.0;seed08=135.7;seed09=131.9;seed10=168.6
A,vacuum,2e_K10,pread,first_query_us,10,-60.99,-55.12,-70.81,-51.4,-83.42,-42.69,10/10,robust,seed01=-73.8;seed02=-51.9;seed03=-46.8;seed04=-58.3;seed05=-83.4;seed06=-82.5;seed07=-43.1;seed08=-49.3;seed09=-42.7;seed10=-78.0
A,vacuum,2e_K500,async,e2e_us,10,34.72,34.7,18.8,50.62,-10.37,71.62,9/10,robust,seed01=68.1;seed02=59.8;seed03=41.3;seed04=27.4;seed05=7.1;seed06=12.7;seed07=71.6;seed08=28.1;seed09=-10.4;seed10=41.6
A,vacuum,2e_K500,async,e2e_warm_us,10,19.03,18.94,4.19,33.8,-22.06,54.22,7/10,robust,seed01=46.5;seed02=44.4;seed03=28.2;seed04=13.4;seed05=-6.1;seed06=-3.9;seed07=54.2;seed08=11.2;seed09=-22.1;seed10=24.5
A,vacuum,2e_K500,async,first_query_us,10,-62.12,-65.35,-72.57,-50.79,-83.24,-32.38,10/10,robust,seed01=-72.9;seed02=-32.4;seed03=-44.5;seed04=-58.1;seed05=-83.2;seed06=-70.1;seed07=-38.3;seed08=-60.6;seed09=-83.2;seed10=-77.8
