workload,db,strategy,arm,metric,n_seeds,mean_pct,median_pct,ci_lo,ci_hi,min_pct,max_pct,sign_consistency,verdict,per_seed
C_hit,orig,2e_K10,pread,e2e_warm_us,10,68.25,48.71,44.58,99.61,37.06,162.23,10/10,robust,seed01=49.2;seed02=55.0;seed03=57.3;seed04=149.7;seed05=162.2;seed06=37.9;seed07=40.1;seed08=48.3;seed09=45.7;seed10=37.1
C_hit,orig,2e_K10,pread,first_query_us,10,-78.95,-81.14,-81.78,-75.09,-82.58,-68.39,10/10,robust,seed01=-81.2;seed02=-80.5;seed03=-80.6;seed04=-68.4;seed05=-68.4;seed06=-82.6;seed07=-82.2;seed08=-81.0;seed09=-82.0;seed10=-82.5
C_hit,orig,2e_K500,async,e2e_us,10,21.67,9.25,5.42,43.21,-1.08,82.93,9/10,robust,seed01=8.1;seed02=16.5;seed03=12.5;seed04=82.9;seed05=79.4;seed06=-1.1;seed07=0.9;seed08=10.4;seed09=3.6;seed10=3.5
C_hit,orig,2e_K500,async,e2e_warm_us,10,3.27,-8.63,-11.02,22.74,-14.21,59.75,8/10,directional,seed01=-9.5;seed02=-4.1;seed03=-5.7;seed04=59.8;seed05=53.8;seed06=-14.2;seed07=-12.5;seed08=-7.8;seed09=-13.8;seed10=-13.3
C_hit,orig,2e_K500,async,first_query_us,10,-78.89,-80.99,-81.72,-75.12,-82.6,-68.33,10/10,robust,seed01=-81.0;seed02=-80.4;seed03=-80.3;seed04=-68.6;seed05=-68.3;seed06=-82.6;seed07=-82.4;seed08=-80.9;seed09=-81.8;seed10=-82.6
C_hit,orig,2e_K500,pread,e2e_us,10,387.09,339.65,320.8,471.48,285.63,635.47,10/10,robust,seed01=333.1;seed02=346.2;seed03=372.8;seed04=612.8;seed05=635.5;seed06=285.6;seed07=311.1;seed08=357.2;seed09=305.9;seed10=310.6
C_hit,orig,2e_K500,pread,e2e_warm_us,10,368.27,320.55,304.23,450.48,272.56,606.28,10/10,robust,seed01=315.5;seed02=325.6;seed03=352.4;seed04=590.6;seed05=606.3;seed06=272.6;seed07=297.6;seed08=339.2;seed09=288.6;seed10=294.4
C_hit,orig,2e_K500,pread,first_query_us,10,-78.78,-80.87,-81.53,-75.09,-82.58,-68.57,10/10,robust,seed01=-81.0;seed02=-80.3;seed03=-80.2;seed04=-68.7;seed05=-68.6;seed06=-82.6;seed07=-81.8;seed08=-80.7;seed09=-81.4;seed10=-82.5
C_hit,orig,2f_slru,async,e2e_us,10,95.61,73.8,69.03,130.4,57.91,192.44,10/10,robust,seed01=71.0;seed02=86.8;seed03=86.3;seed04=191.2;seed05=192.4;seed06=60.2;seed07=65.5;seed08=76.6;seed09=68.1;seed10=57.9
C_hit,orig,2f_slru,async,e2e_warm_us,10,76.49,56.14,52.74,107.95,42.18,165.01,10/10,robust,seed01=53.6;seed02=66.1;seed03=68.0;seed04=161.8;seed05=165.0;seed06=47.0;seed07=51.7;seed08=58.7;seed09=50.8;seed10=42.2
