seed,workload,db,strategy,arm,ra_kb,rep,warmup,cold_pct,delivery_pct,first_query_us,preproc_us,open_us,deliver_us,e2e_us,e2e_warm_us,avg_us,majflt,minflt,load,memavail_kb
1,B,orig,learned_markov_14,async,128,2,0,0.00,100.00,406.63,209.49,129.63,79.86,616.12,486.49,2.22,181.00,278.00,1.12,56133764
1,B,orig,learned_markov_28,pread,128,2,0,0.00,100.00,416.03,2503.93,129.56,2374.36,2919.96,2790.39,2.23,180.00,281.00,1.12,56129984
1,B,orig,learned_markov_28,async,128,2,0,0.00,100.00,411.52,231.79,130.74,101.05,643.31,512.57,2.21,180.00,281.00,1.12,56122216
1,B,orig,2f_top14,pread,128,2,0,0.00,100.00,411.37,1374.30,129.61,1244.69,1785.67,1656.06,2.20,181.00,277.00,1.12,56129948
1,B,orig,2f_top14,async,128,2,0,0.00,100.00,413.83,210.41,129.31,81.09,624.24,494.92,2.19,181.00,277.00,1.12,56129384
1,B,orig,2f_top28,pread,128,2,0,0.00,100.00,412.16,2601.92,131.68,2470.24,3014.08,2882.40,2.16,181.00,279.00,1.12,56130100
1,B,orig,2f_top28,async,128,2,0,0.00,100.00,404.47,232.53,129.25,103.27,637.00,507.74,2.15,181.00,279.00,1.12,56133668
1,B,orig,2e_K10,pread,128,2,0,0.00,100.00,412.97,2824.01,172.43,2651.57,3236.98,3064.54,2.21,180.00,283.00,1.12,56133900
1,B,orig,2e_K10,async,128,2,0,0.00,100.00,408.18,281.47,175.84,105.63,689.65,513.81,2.21,181.00,280.00,1.12,56133196
1,C,orig,learned_markov_14,pread,128,2,0,0.00,100.00,177.75,1542.71,135.93,1406.78,1720.46,1584.53,1.61,21.00,28.00,1.12,56137112
1,C,orig,learned_markov_14,async,128,2,0,0.00,100.00,180.34,208.05,127.82,80.23,388.39,260.57,1.61,22.00,27.00,1.12,56137440
1,C,orig,learned_markov_28,pread,128,2,0,0.00,100.00,180.17,1235.73,130.34,1105.40,1415.90,1285.57,1.61,20.00,29.00,1.12,56132124
1,C,orig,learned_markov_28,async,128,2,0,0.00,100.00,179.96,230.48,135.87,94.62,410.44,274.58,1.62,21.00,28.00,1.12,56134112
1,C,orig,2f_top14,pread,128,2,0,0.00,100.00,178.71,1209.65,128.93,1080.72,1388.36,1259.43,1.61,21.00,28.00,1.12,56127832
1,C,orig,2f_top14,async,128,2,0,0.00,100.00,179.52,213.63,134.57,79.06,393.15,258.58,1.60,22.00,27.00,1.12,56135240
1,C,orig,2f_top28,pread,128,2,0,0.00,100.00,179.03,1242.86,128.91,1113.94,1421.89,1292.97,1.59,20.00,29.00,1.12,56135376
1,C,orig,2f_top28,async,128,2,0,0.00,100.00,178.59,225.12,129.86,95.26,403.71,273.85,1.61,21.00,28.00,1.11,56140024
1,C,orig,2e_K10,pread,128,2,0,0.00,100.00,179.05,1269.26,125.19,1144.07,1448.31,1323.12,1.61,22.00,28.00,1.11,56138772
1,C,orig,2e_K10,async,128,2,0,0.00,100.00,178.91,207.51,128.60,78.91,386.42,257.82,1.68,22.00,27.00,1.11,56134404
1,A,orig,baseline,baseline,128,3,0,0.00,0.00,513.92,0.00,0.00,0.00,513.92,513.92,2.12,180.00,270.00,1.11,56139460
1,B,orig,baseline,baseline,128,3,0,0.00,0.00,740.96,0.00,0.00,0.00,740.96,740.96,2.21,181.00,273.00,1.11,56141044
1,C,orig,baseline,baseline,128,3,0,0.00,0.00,1073.70,0.00,0.00,0.00,1073.70,1073.70,1.62,24.00,25.00,1.11,56141828
1,A,orig,learned_markov_14,pread,128,3,0,0.00,100.00,333.60,1417.96,173.09,1244.88,1751.56,1578.48,2.18,178.00,282.00,1.11,56143036
1,A,orig,learned_markov_14,async,128,3,0,0.00,100.00,397.19,251.82,171.34,80.48,649.01,477.67,2.11,178.00,283.00,1.11,56142968
1,A,orig,learned_markov_28,pread,128,3,0,0.00,100.00,406.18,2645.64,127.90,2517.74,3051.82,2923.92,2.09,178.00,285.00,1.11,56161480
1,A,orig,learned_markov_28,async,128,3,0,0.00,100.00,357.38,238.67,137.28,101.39,596.05,458.77,2.12,178.00,286.00,1.11,56162752
1,A,orig,2f_top14,pread,128,3,0,0.00,100.00,384.52,1343.85,129.49,1214.35,1728.37,1598.87,2.33,182.00,281.00,1.11,56125208
1,A,orig,2f_top14,async,128,3,0,0.00,100.00,363.15,231.40,142.72,88.68,594.55,451.83,2.23,182.00,281.00,1.11,56084476
1,A,orig,2f_top28,pread,128,3,0,0.00,100.00,423.64,2608.05,135.51,2472.54,3031.69,2896.18,2.18,183.00,288.00,1.11,56086184
1,A,orig,2f_top28,async,128,3,0,0.00,100.00,378.86,239.21,135.26,103.94,618.07,482.80,2.16,183.00,288.00,1.11,56131900
1,A,orig,2e_K10,pread,128,3,0,0.00,100.00,187.23,2618.89,129.57,2489.32,2806.12,2676.55,2.11,181.00,287.00,1.11,56148200
1,A,orig,2e_K10,async,128,3,0,0.00,100.00,356.88,229.29,129.17,100.12,586.17,457.00,2.12,181.00,287.00,1.10,56154188
1,B,orig,learned_markov_14,pread,128,3,0,0.00,100.00,450.48,1411.93,128.88,1283.05,1862.41,1733.53,2.20,181.00,278.00,1.10,56160492
1,B,orig,learned_markov_14,async,128,3,0,0.00,100.00,417.23,213.47,131.19,82.28,630.70,499.51,2.22,181.00,278.00,1.10,56160068
1,B,orig,learned_markov_28,pread,128,3,0,0.00,100.00,406.86,2438.05,135.88,2302.18,2844.91,2709.04,2.17,180.00,281.00,1.10,56161064
1,B,orig,learned_markov_28,async,128,3,0,0.00,100.00,420.76,230.43,130.61,99.83,651.19,520.59,2.18,180.00,281.00,1.10,56162364
1,B,orig,2f_top14,pread,128,3,0,0.00,100.00,411.28,1413.60,135.63,1277.96,1824.88,1689.24,2.19,181.00,277.00,1.10,56162964
1,B,orig,2f_top14,async,128,3,0,0.00,100.00,398.95,212.88,130.89,81.99,611.83,480.94,2.18,181.00,277.00,1.10,56163908
1,B,orig,2f_top28,pread,128,3,0,0.00,100.00,415.84,2556.48,127.91,2428.57,2972.32,2844.41,2.21,181.00,280.00,1.10,56163960
1,B,orig,2f_top28,async,128,3,0,0.00,100.00,414.57,230.27,130.49,99.79,644.84,514.36,2.23,181.00,280.00,1.10,56144748
1,B,orig,2e_K10,pread,128,3,0,0.00,100.00,405.06,2745.60,174.39,2571.21,3150.66,2976.27,2.22,180.00,283.00,1.10,56147216
1,B,orig,2e_K10,async,128,3,0,0.00,100.00,411.94,275.83,173.17,102.66,687.77,514.60,2.20,181.00,281.00,1.10,56147592
1,C,orig,learned_markov_14,pread,128,3,0,0.00,100.00,181.90,1236.80,130.09,1106.71,1418.70,1288.61,1.61,21.00,28.00,1.10,56148804
1,C,orig,learned_markov_14,async,128,3,0,0.00,100.00,181.95,208.81,129.79,79.02,390.76,260.97,1.62,22.00,27.00,1.10,56150632
1,C,orig,learned_markov_28,pread,128,3,0,0.00,100.00,178.86,1198.61,128.09,1070.52,1377.47,1249.38,1.58,20.00,29.00,1.10,56149956
1,C,orig,learned_markov_28,async,128,3,0,0.00,100.00,178.63,225.14,130.41,94.73,403.77,273.36,1.61,21.00,28.00,1.10,56149820
1,C,orig,2f_top14,pread,128,3,0,0.00,100.00,177.85,1248.51,130.47,1118.03,1426.36,1295.88,1.61,21.00,28.00,1.10,56149548
1,C,orig,2f_top14,async,128,3,0,0.00,100.00,175.80,207.28,127.59,79.69,383.08,255.49,1.67,22.00,27.00,1.17,56143824
1,C,orig,2f_top28,pread,128,3,0,0.00,100.00,181.60,1160.72,127.16,1033.56,1342.32,1215.16,1.64,20.00,29.00,1.17,56144852
1,C,orig,2f_top28,async,128,3,0,0.00,100.00,199.37,226.62,127.91,98.71,425.99,298.08,1.62,21.00,28.00,1.17,56144736
1,C,orig,2e_K10,pread,128,3,0,0.00,100.00,178.47,1346.57,132.20,1214.37,1525.04,1392.84,1.61,22.00,28.00,1.17,56144904
1,C,orig,2e_K10,async,128,3,0,0.00,100.00,181.86,211.09,131.25,79.84,392.95,261.70,1.60,22.00,27.00,1.17,56145564
1,A,orig,baseline,baseline,128,4,0,0.00,0.00,509.91,0.00,0.00,0.00,509.91,509.91,2.12,180.00,270.00,1.17,56145876
1,B,orig,baseline,baseline,128,4,0,0.00,0.00,746.34,0.00,0.00,0.00,746.34,746.34,2.21,181.00,273.00,1.17,56145396
1,C,orig,baseline,baseline,128,4,0,0.00,0.00,1068.08,0.00,0.00,0.00,1068.08,1068.08,1.63,24.00,25.00,1.17,56145716
1,A,orig,learned_markov_14,pread,128,4,0,0.00,100.00,363.27,1398.35,177.34,1221.00,1761.62,1584.27,2.16,178.00,282.00,1.17,56146820
1,A,orig,learned_markov_14,async,128,4,0,0.00,100.00,365.64,251.37,172.20,79.17,617.01,444.81,2.11,178.00,283.00,1.17,56146688
1,A,orig,learned_markov_28,pread,128,4,0,0.00,100.00,358.56,2606.07,128.84,2477.22,2964.63,2835.78,2.15,178.00,285.00,1.17,56146564
1,A,orig,learned_markov_28,async,128,4,0,0.00,100.00,357.04,227.37,129.21,98.16,584.41,455.20,2.14,178.00,287.00,1.17,56147624
1,A,orig,2f_top14,pread,128,4,0,0.00,100.00,375.63,1370.16,126.86,1243.31,1745.79,1618.94,2.17,182.00,281.00,1.17,56148748
1,A,orig,2f_top14,async,128,4,0,0.00,100.00,359.63,209.82,130.02,79.80,569.45,439.43,2.22,182.00,281.00,1.17,56149492
1,A,orig,2f_top28,pread,128,4,0,0.00,100.00,397.42,2467.49,128.22,2339.27,2864.91,2736.69,2.11,183.00,288.00,1.17,56149876
1,A,orig,2f_top28,async,128,4,0,0.00,100.00,398.97,227.95,129.15,98.80,626.92,497.77,2.12,183.00,288.00,1.17,56150292
1,A,orig,2e_K10,pread,128,4,0,0.00,100.00,179.65,2615.25,129.54,2485.71,2794.90,2665.36,2.18,181.00,287.00,1.16,56142884
1,A,orig,2e_K10,async,128,4,0,0.00,100.00,427.25,235.27,136.44,98.84,662.52,526.09,2.15,181.00,287.00,1.16,56143532
1,B,orig,learned_markov_14,pread,128,4,0,0.00,100.00,404.82,1371.25,130.03,1241.21,1776.07,1646.03,2.14,181.00,278.00,1.16,56145464
1,B,orig,learned_markov_14,async,128,4,0,0.00,100.00,417.25,216.83,136.24,80.59,634.08,497.84,2.25,181.00,278.00,1.16,56145708
1,B,orig,learned_markov_28,pread,128,4,0,0.00,100.00,400.85,2430.61,129.38,2301.22,2831.46,2702.07,2.17,180.00,281.00,1.16,56146000
1,B,orig,learned_markov_28,async,128,4,0,0.00,100.00,411.87,236.79,137.38,99.42,648.66,511.29,2.17,180.00,281.00,1.16,56147528
1,B,orig,2f_top14,pread,128,4,0,0.00,100.00,412.62,1407.01,130.81,1276.21,1819.63,1688.83,2.23,181.00,277.00,1.16,56147256
1,B,orig,2f_top14,async,128,4,0,0.00,100.00,410.59,209.88,129.44,80.44,620.47,491.03,2.22,181.00,277.00,1.16,56150164
1,B,orig,2f_top28,pread,128,4,0,0.00,100.00,408.45,2576.98,129.97,2447.01,2985.43,2855.46,2.20,181.00,279.00,1.16,56154596
1,B,orig,2f_top28,async,128,4,0,0.00,100.00,409.33,226.39,129.38,97.00,635.72,506.33,2.20,181.00,279.00,1.16,56139084
1,B,orig,2e_K10,pread,128,4,0,0.00,100.00,410.23,2755.07,173.46,2581.61,3165.30,2991.84,2.25,180.00,284.00,1.16,56139268
1,B,orig,2e_K10,async,128,4,0,0.00,100.00,403.52,282.49,179.33,103.16,686.01,506.68,2.15,181.00,280.00,1.16,56140172
1,C,orig,learned_markov_14,pread,128,4,0,0.00,100.00,178.44,1161.89,126.97,1034.92,1340.33,1213.36,1.59,21.00,28.00,1.16,56139416
1,C,orig,learned_markov_14,async,128,4,0,0.00,100.00,180.61,206.40,128.23,78.17,387.01,258.78,1.62,22.00,27.00,1.16,56138576
1,C,orig,learned_markov_28,pread,128,4,0,0.00,100.00,184.25,1210.40,128.67,1081.73,1394.65,1265.98,1.60,20.00,29.00,1.16,56139536
1,C,orig,learned_markov_28,async,128,4,0,0.00,100.00,180.06,223.62,129.15,94.47,403.68,274.53,1.64,21.00,28.00,1.15,56139404
1,C,orig,2f_top14,pread,128,4,0,0.00,100.00,185.34,1160.98,127.60,1033.38,1346.32,1218.72,1.60,21.00,28.00,1.15,56137376
1,C,orig,2f_top14,async,128,4,0,0.00,100.00,180.30,208.57,130.22,78.35,388.87,258.65,1.61,22.00,27.00,1.15,56143848
1,C,orig,2f_top28,pread,128,4,0,0.00,100.00,178.80,1238.63,130.10,1108.52,1417.43,1287.32,1.58,20.00,29.00,1.15,56145156
1,C,orig,2f_top28,async,128,4,0,0.00,100.00,180.29,222.27,127.47,94.80,402.56,275.09,1.62,21.00,28.00,1.15,56145620
1,C,orig,2e_K10,pread,128,4,0,0.00,100.00,180.67,1341.59,129.16,1212.43,1522.26,1393.10,1.60,22.00,28.00,1.15,56145472
1,C,orig,2e_K10,async,128,4,0,0.00,100.00,178.24,209.35,129.26,80.09,387.59,258.33,1.60,22.00,27.00,1.15,56145648
1,A,orig,baseline,baseline,128,5,0,0.00,0.00,513.72,0.00,0.00,0.00,513.72,513.72,2.17,180.00,270.00,1.15,56146488
1,B,orig,baseline,baseline,128,5,0,0.00,0.00,733.53,0.00,0.00,0.00,733.53,733.53,2.15,181.00,273.00,1.15,56146440
1,C,orig,baseline,baseline,128,5,0,0.00,0.00,1073.75,0.00,0.00,0.00,1073.75,1073.75,1.63,24.00,25.00,1.15,56170612
1,A,orig,learned_markov_14,pread,128,5,0,0.00,100.00,328.81,1395.40,171.44,1223.96,1724.21,1552.77,2.17,178.00,282.00,1.15,56171456
1,A,orig,learned_markov_14,async,128,5,0,0.00,100.00,351.85,251.11,171.05,80.06,602.96,431.91,2.12,178.00,282.00,1.15,56171744
