campaign,pair_id,block_id,workload,seed,handle_mode,first_operation_id,repetition_id,paired_target_strategy,first_strategy,second_strategy,baseline_schedule_position,target_schedule_position,baseline_request_id,target_request_id,same_warm_session,same_run_config,same_manifest,same_image,baseline_first_query_us,target_first_query_us,baseline_open_us,target_open_us,baseline_deliver_us,target_deliver_us
portability,native_ycsb_c_hot_hashed_01-s1-f0-warm-r0-2f_slru,block1,native_ycsb_c_hot_hashed_01,1,warm,0,0,2f_slru,2f_slru,baseline,76,75,native_ycsb_c_hot_hashed_01-s1-f0-warm-r0-2f_slru:baseline,native_ycsb_c_hot_hashed_01-s1-f0-warm-r0-2f_slru:2f_slru,true,true,true,true,403.452,38.332,0.0,0.0,0.141,104130.685
portability,native_ycsb_c_hot_hashed_01-s1-f0-warm-r1-2e_K10,block1,native_ycsb_c_hot_hashed_01,1,warm,0,1,2e_K10,2e_K10,baseline,78,77,native_ycsb_c_hot_hashed_01-s1-f0-warm-r1-2e_K10:baseline,native_ycsb_c_hot_hashed_01-s1-f0-warm-r1-2e_K10:2e_K10,true,true,true,true,227.074,2363.608,0.0,0.0,0.12,423.56
portability,native_ycsb_c_hot_hashed_01-s1-f0-warm-r1-2f_slru,block1,native_ycsb_c_hot_hashed_01,1,warm,0,1,2f_slru,2f_slru,baseline,80,79,native_ycsb_c_hot_hashed_01-s1-f0-warm-r1-2f_slru:baseline,native_ycsb_c_hot_hashed_01-s1-f0-warm-r1-2f_slru:2f_slru,true,true,true,true,242.732,37.019,0.0,0.0,0.151,104141.233
portability,native_ycsb_c_hot_hashed_01-s1-f0-warm-r2-2e_K10,block1,native_ycsb_c_hot_hashed_01,1,warm,0,2,2e_K10,baseline,2e_K10,81,82,native_ycsb_c_hot_hashed_01-s1-f0-warm-r2-2e_K10:baseline,native_ycsb_c_hot_hashed_01-s1-f0-warm-r2-2e_K10:2e_K10,true,true,true,true,390.217,321.96,0.0,0.0,0.13,516.433
portability,native_ycsb_c_hot_hashed_01-s1-f0-warm-r2-2f_slru,block1,native_ycsb_c_hot_hashed_01,1,warm,0,2,2f_slru,2f_slru,baseline,84,83,native_ycsb_c_hot_hashed_01-s1-f0-warm-r2-2f_slru:baseline,native_ycsb_c_hot_hashed_01-s1-f0-warm-r2-2f_slru:2f_slru,true,true,true,true,243.454,35.215,0.0,0.0,0.14,102976.199
portability,native_ycsb_c_hot_hashed_01-s1-f0-standalone-r0-2e_K10,block1,native_ycsb_c_hot_hashed_01,1,standalone,0,0,2e_K10,2e_K10,baseline,86,85,native_ycsb_c_hot_hashed_01-s1-f0-standalone-r0-2e_K10:baseline,native_ycsb_c_hot_hashed_01-s1-f0-standalone-r0-2e_K10:2e_K10,true,true,true,true,287.526,69.88,407.379,2433.95,0.141,423.821
portability,native_ycsb_c_hot_hashed_01-s1-f0-standalone-r0-2f_slru,block1,native_ycsb_c_hot_hashed_01,1,standalone,0,0,2f_slru,baseline,2f_slru,87,88,native_ycsb_c_hot_hashed_01-s1-f0-standalone-r0-2f_slru:baseline,native_ycsb_c_hot_hashed_01-s1-f0-standalone-r0-2f_slru:2f_slru,true,true,true,true,303.657,23.715,3403.278,173.304,0.121,104318.01
portability,native_ycsb_c_hot_hashed_01-s1-f0-standalone-r1-2e_K10,block1,native_ycsb_c_hot_hashed_01,1,standalone,0,1,2e_K10,baseline,2e_K10,89,90,native_ycsb_c_hot_hashed_01-s1-f0-standalone-r1-2e_K10:baseline,native_ycsb_c_hot_hashed_01-s1-f0-standalone-r1-2e_K10:2e_K10,true,true,true,true,146.924,279.532,3219.205,621.599,0.131,462.112
portability,native_ycsb_c_hot_hashed_01-s1-f0-standalone-r1-2f_slru,block1,native_ycsb_c_hot_hashed_01,1,standalone,0,1,2f_slru,2f_slru,baseline,92,91,native_ycsb_c_hot_hashed_01-s1-f0-standalone-r1-2f_slru:baseline,native_ycsb_c_hot_hashed_01-s1-f0-standalone-r1-2f_slru:2f_slru,true,true,true,true,288.909,13.625,424.211,181.388,0.14,103433.329
portability,native_ycsb_c_hot_hashed_01-s1-f0-standalone-r2-2e_K10,block1,native_ycsb_c_hot_hashed_01,1,standalone,0,2,2e_K10,baseline,2e_K10,93,94,native_ycsb_c_hot_hashed_01-s1-f0-standalone-r2-2e_K10:baseline,native_ycsb_c_hot_hashed_01-s1-f0-standalone-r2-2e_K10:2e_K10,true,true,true,true,301.983,246.58,3365.487,401.388,0.14,525.089
portability,native_ycsb_c_hot_hashed_01-s1-f0-standalone-r2-2f_slru,block1,native_ycsb_c_hot_hashed_01,1,standalone,0,2,2f_slru,2f_slru,baseline,96,95,native_ycsb_c_hot_hashed_01-s1-f0-standalone-r2-2f_slru:baseline,native_ycsb_c_hot_hashed_01-s1-f0-standalone-r2-2f_slru:2f_slru,true,true,true,true,282.857,13.135,428.63,179.104,0.131,103352.026
portability,native_ycsb_c_hot_hashed_01-s2-f0-warm-r0-2e_K10,block1,native_ycsb_c_hot_hashed_01,2,warm,0,0,2e_K10,baseline,2e_K10,97,98,native_ycsb_c_hot_hashed_01-s2-f0-warm-r0-2e_K10:baseline,native_ycsb_c_hot_hashed_01-s2-f0-warm-r0-2e_K10:2e_K10,true,true,true,true,3330.441,322.752,0.0,0.0,0.141,522.625
portability,native_ycsb_c_hot_hashed_01-s2-f0-warm-r0-2f_slru,block1,native_ycsb_c_hot_hashed_01,2,warm,0,0,2f_slru,2f_slru,baseline,100,99,native_ycsb_c_hot_hashed_01-s2-f0-warm-r0-2f_slru:baseline,native_ycsb_c_hot_hashed_01-s2-f0-warm-r0-2f_slru:2f_slru,true,true,true,true,401.679,30.367,0.0,0.0,0.14,103336.707
portability,native_ycsb_c_hot_hashed_01-s2-f0-warm-r1-2e_K10,block1,native_ycsb_c_hot_hashed_01,2,warm,0,1,2e_K10,2e_K10,baseline,102,101,native_ycsb_c_hot_hashed_01-s2-f0-warm-r1-2e_K10:baseline,native_ycsb_c_hot_hashed_01-s2-f0-warm-r1-2e_K10:2e_K10,true,true,true,true,344.582,2250.598,0.0,0.0,0.131,434.891
portability,native_ycsb_c_hot_hashed_01-s2-f0-warm-r1-2f_slru,block1,native_ycsb_c_hot_hashed_01,2,warm,0,1,2f_slru,baseline,2f_slru,103,104,native_ycsb_c_hot_hashed_01-s2-f0-warm-r1-2f_slru:baseline,native_ycsb_c_hot_hashed_01-s2-f0-warm-r1-2f_slru:2f_slru,true,true,true,true,3410.0,33.673,0.0,0.0,0.26,103038.079
portability,native_ycsb_c_hot_hashed_01-s2-f0-warm-r2-2e_K10,block1,native_ycsb_c_hot_hashed_01,2,warm,0,2,2e_K10,baseline,2e_K10,105,106,native_ycsb_c_hot_hashed_01-s2-f0-warm-r2-2e_K10:baseline,native_ycsb_c_hot_hashed_01-s2-f0-warm-r2-2e_K10:2e_K10,true,true,true,true,3405.361,163.956,0.0,0.0,0.15,522.544
portability,native_ycsb_c_hot_hashed_01-s2-f0-warm-r2-2f_slru,block1,native_ycsb_c_hot_hashed_01,2,warm,0,2,2f_slru,baseline,2f_slru,107,108,native_ycsb_c_hot_hashed_01-s2-f0-warm-r2-2f_slru:baseline,native_ycsb_c_hot_hashed_01-s2-f0-warm-r2-2f_slru:2f_slru,true,true,true,true,3387.939,37.96,0.0,0.0,0.141,104151.514
portability,native_ycsb_c_hot_hashed_01-s2-f0-standalone-r0-2e_K10,block1,native_ycsb_c_hot_hashed_01,2,standalone,0,0,2e_K10,2e_K10,baseline,110,109,native_ycsb_c_hot_hashed_01-s2-f0-standalone-r0-2e_K10:baseline,native_ycsb_c_hot_hashed_01-s2-f0-standalone-r0-2e_K10:2e_K10,true,true,true,true,563.071,256.348,626.989,2317.312,0.13,437.376
portability,native_ycsb_c_hot_hashed_01-s2-f0-standalone-r0-2f_slru,block1,native_ycsb_c_hot_hashed_01,2,standalone,0,0,2f_slru,2f_slru,baseline,112,111,native_ycsb_c_hot_hashed_01-s2-f0-standalone-r0-2f_slru:baseline,native_ycsb_c_hot_hashed_01-s2-f0-standalone-r0-2f_slru:2f_slru,true,true,true,true,284.691,13.355,437.527,178.994,0.13,103419.628
portability,native_ycsb_c_hot_hashed_01-s2-f0-standalone-r1-2e_K10,block1,native_ycsb_c_hot_hashed_01,2,standalone,0,1,2e_K10,2e_K10,baseline,114,113,native_ycsb_c_hot_hashed_01-s2-f0-standalone-r1-2e_K10:baseline,native_ycsb_c_hot_hashed_01-s2-f0-standalone-r1-2e_K10:2e_K10,true,true,true,true,277.488,75.261,405.616,2164.878,0.15,432.968
portability,native_ycsb_c_hot_hashed_01-s2-f0-standalone-r1-2f_slru,block1,native_ycsb_c_hot_hashed_01,2,standalone,0,1,2f_slru,2f_slru,baseline,116,115,native_ycsb_c_hot_hashed_01-s2-f0-standalone-r1-2f_slru:baseline,native_ycsb_c_hot_hashed_01-s2-f0-standalone-r1-2f_slru:2f_slru,true,true,true,true,286.705,13.385,427.487,186.678,0.14,102598.675
portability,native_ycsb_c_hot_hashed_01-s2-f0-standalone-r2-2e_K10,block1,native_ycsb_c_hot_hashed_01,2,standalone,0,2,2e_K10,baseline,2e_K10,117,118,native_ycsb_c_hot_hashed_01-s2-f0-standalone-r2-2e_K10:baseline,native_ycsb_c_hot_hashed_01-s2-f0-standalone-r2-2e_K10:2e_K10,true,true,true,true,303.596,247.151,3348.405,399.194,0.13,511.103
portability,native_ycsb_c_hot_hashed_01-s2-f0-standalone-r2-2f_slru,block1,native_ycsb_c_hot_hashed_01,2,standalone,0,2,2f_slru,baseline,2f_slru,119,120,native_ycsb_c_hot_hashed_01-s2-f0-standalone-r2-2f_slru:baseline,native_ycsb_c_hot_hashed_01-s2-f0-standalone-r2-2f_slru:2f_slru,true,true,true,true,274.011,13.575,3466.165,174.506,0.15,103837.916
portability,native_ycsb_c_hot_hashed_01-s3-f0-warm-r0-2e_K10,block1,native_ycsb_c_hot_hashed_01,3,warm,0,0,2e_K10,baseline,2e_K10,121,122,native_ycsb_c_hot_hashed_01-s3-f0-warm-r0-2e_K10:baseline,native_ycsb_c_hot_hashed_01-s3-f0-warm-r0-2e_K10:2e_K10,true,true,true,true,3137.442,324.365,0.0,0.0,0.141,524.658
portability,native_ycsb_c_hot_hashed_01-s3-f0-warm-r0-2f_slru,block1,native_ycsb_c_hot_hashed_01,3,warm,0,0,2f_slru,baseline,2f_slru,123,124,native_ycsb_c_hot_hashed_01-s3-f0-warm-r0-2f_slru:baseline,native_ycsb_c_hot_hashed_01-s3-f0-warm-r0-2f_slru:2f_slru,true,true,true,true,403.713,32.15,0.0,0.0,0.19,102788.468
