workload,db,strategy,arm,n,ra_kb,fq_median,fq_p95,fq_min,fq_stdev,delivery_pct_median,preproc_us_median,open_us_median,deliver_us_median,e2e_median,e2e_warm_median,cold_pct_max
A,ta,leaf_freq_K10,async,8,128,741.78,1589.85,722.54,428.54,100.0,248.34,172.64,75.78,990.85,817.91,0.0
A,ta,leaf_freq_K10,pread,5,128,756.06,762.19,694.60,25.58,100.0,1098.93,171.89,926.18,1850.20,1678.99,0.0
A,ta,leaf_rand_K10,async,8,128,755.08,765.22,711.71,17.58,100.0,252.55,174.49,76.81,1007.40,831.85,0.0
A,ta,leaf_rand_K10,pread,5,128,756.69,832.32,691.68,50.60,100.0,1053.86,172.07,880.00,1794.54,1622.47,0.0
B,orig,2d,async,8,128,634.36,660.61,527.03,44.82,100.0,260.41,172.29,86.71,896.22,721.07,0.0
B,orig,2d,pread,5,128,634.36,655.40,603.53,18.01,100.0,1883.69,173.66,1708.89,2519.66,2344.86,0.0
B,orig,2e_K10,async,8,128,632.18,637.63,567.18,22.89,100.0,240.28,141.26,99.22,870.70,729.43,0.0
B,orig,2e_K10,pread,5,128,633.21,638.61,621.27,6.22,100.0,2707.73,140.84,2562.99,3336.41,3194.27,0.0
B,orig,baseline,baseline,8,128,967.31,1110.85,929.93,71.25,0.0,0.00,0.00,0.00,967.31,967.31,0.0
B,orig,leaf_freq_K10,async,8,128,951.34,975.07,910.52,21.04,100.0,250.19,174.00,76.88,1202.75,1028.17,0.0
B,orig,leaf_freq_K10,pread,5,128,967.23,973.50,913.85,22.88,100.0,1070.73,173.86,897.45,2042.65,1867.12,0.0
B,orig,leaf_rand_K10,async,8,128,942.35,978.96,913.09,22.27,100.0,249.99,173.31,77.06,1192.42,1019.93,0.0
B,orig,leaf_rand_K10,pread,5,128,971.00,977.32,939.43,16.19,100.0,1068.28,172.71,895.62,2039.01,1866.28,0.0
B,ta,2d,async,8,128,561.34,566.63,536.15,11.79,88.6,244.06,142.22,101.96,804.20,662.84,0.0
B,ta,2d,pread,5,128,569.35,573.83,501.84,27.74,100.0,918.37,140.48,778.50,1486.87,1345.71,0.0
B,ta,2e_K10,async,8,128,541.11,577.16,500.12,34.08,91.1,256.38,142.52,114.63,797.70,656.18,0.0
B,ta,2e_K10,pread,5,128,566.02,863.32,501.84,163.02,100.0,1970.19,142.29,1826.62,2503.67,2362.62,0.0
B,ta,baseline,baseline,8,128,679.66,735.03,659.68,32.25,0.0,0.00,0.00,0.00,679.66,679.66,0.0
B,ta,leaf_freq_K10,async,8,128,772.35,779.13,703.77,32.89,100.0,218.72,142.93,76.24,990.59,848.12,0.0
B,ta,leaf_freq_K10,pread,5,128,711.45,768.52,705.49,29.03,100.0,1035.79,142.58,894.06,1749.02,1606.44,0.0
B,ta,leaf_rand_K10,async,8,128,705.61,803.19,676.92,44.43,100.0,220.78,142.68,77.11,925.10,783.27,0.0
B,ta,leaf_rand_K10,pread,5,128,698.51,738.90,671.78,26.33,100.0,1055.69,140.63,917.17,1752.29,1610.49,0.0
C,orig,2d,async,8,128,577.80,640.45,556.34,31.69,100.0,210.03,141.04,68.67,788.13,647.25,0.0
C,orig,2d,pread,5,128,557.89,559.53,524.91,13.34,100.0,498.41,141.00,358.36,1049.27,916.40,0.0
C,orig,2e_K10,async,8,128,179.87,183.99,175.45,2.70,100.0,220.03,140.91,78.87,399.89,258.51,0.0
C,orig,2e_K10,pread,5,128,176.43,181.78,173.56,3.21,100.0,1353.65,140.31,1211.74,1527.21,1388.12,0.0
C,orig,baseline,baseline,8,128,948.07,1009.73,910.27,31.86,0.0,0.00,0.00,0.00,948.07,948.07,0.0
C,orig,leaf_freq_K10,async,8,128,565.80,598.00,486.85,32.02,100.0,214.69,140.35,74.84,781.34,640.12,0.0
C,orig,leaf_freq_K10,pread,5,128,563.05,573.32,497.93,27.73,100.0,1035.16,140.26,896.00,1599.78,1458.24,0.0
C,orig,leaf_rand_K10,async,8,128,957.08,993.82,926.23,24.90,100.0,216.90,140.16,76.89,1171.99,1032.32,0.0
C,orig,leaf_rand_K10,pread,5,128,952.94,985.27,935.00,20.42,100.0,1038.54,141.57,898.12,1975.93,1835.51,0.0
C,ta,2d,async,8,128,554.46,560.92,547.91,5.04,64.6,254.78,140.26,114.92,810.62,669.03,0.0
C,ta,2d,pread,5,128,528.13,554.46,525.38,13.47,100.0,959.96,139.54,820.28,1488.97,1349.29,0.0
C,ta,2e_K10,async,8,128,178.75,182.62,174.57,2.73,70.7,269.19,141.66,128.39,448.51,306.85,0.0
C,ta,2e_K10,pread,5,128,176.84,183.32,174.18,3.80,100.0,1978.11,140.75,1839.10,2162.89,2023.88,0.0
C,ta,baseline,baseline,8,128,988.99,1003.62,975.17,10.07,0.0,0.00,0.00,0.00,988.99,988.99,0.0
C,ta,leaf_freq_K10,async,8,128,587.55,596.20,516.05,30.44,100.0,214.66,140.62,73.79,802.23,661.61,0.0
C,ta,leaf_freq_K10,pread,5,128,595.97,597.91,589.98,2.85,100.0,1005.72,141.83,862.40,1600.31,1457.44,0.0
C,ta,leaf_rand_K10,async,8,128,960.61,974.34,836.91,42.45,100.0,215.75,140.18,75.37,1176.76,1036.01,0.0
C,ta,leaf_rand_K10,pread,5,128,972.27,974.93,960.47,5.49,100.0,1038.33,140.72,898.65,2013.44,1872.62,0.0
